年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2020,北京大学,1,1,1,理科,本科一批A段,数学类（数学与应用数学（数学）、数学与应用数学（概率统计）、数学与应用数学（科学与工程计算）、数学与应用数学（信息科学）、数学与应用数学（金融））,707,19,10001,普通类,黑龙江
2020,北京大学,1,1,1,理科,本科一批A段,工商管理类（金融学、金融学（金融经济学）、会计学、市场营销）,707,19,10001,普通类,黑龙江
2020,北京大学,1,1,1,理科,本科一批A段,理科试验班类（数学类、物理学类天文学、地球物理学类、心理学类、计算机类、电子信息类）,706,23,10001,普通类,黑龙江
2020,北京大学,1,1,1,理科,本科一批A段,经济学类（经济学、金融学、国际经济与贸易、保险学（风险管理与保险）、财政学、资源与环境经济学）,702,36,10001,普通类,黑龙江
2020,北京大学,1,1,1,理科,本科一批A段,计算机类（计算机科学与技术、智能科学与技术）,700,53,10001,普通类,黑龙江
2020,北京大学,1,1,1,理科,本科一批A段,电子信息类（电子信息科学与技术、微电子科学与工程）,700,53,10001,普通类,黑龙江
2020,北京大学,1,1,1,理科,本科一批A段,物理学类（物理学、大气科学（大气与海洋））,700,53,10001,普通类,黑龙江
2020,北京大学,1,1,1,理科,本科一批A段,工科试验班类（理论与应用力学工程力学、能源与环境系统工程、航空航天工程、生物医学工程材料科学与工程）,700,53,10001,普通类,黑龙江
2020,北京大学,1,1,1,文科,本科一批A段,工商管理类（金融学、金融学（金融经济学）、会计学、市场营销）,665,1,10001,普通类,黑龙江
2020,北京大学,1,1,1,文科,本科一批A段,文科试验班类（中国语言文学类、考古学、历史学类、哲学类、社会学类、国际政治、法学信息管理与信息系统、新闻传播学类、经济学类、工商管理类、公共管理类）（全校教学资源范围内自由选择专业）,663,1,10001,普通类,黑龙江
2020,北京大学,1,1,1,文科,本科一批A段,经济学类（经济学、金融学、国际经济与贸易、保险学（风险管理与保险）、财政学、资源与环境经济学）,657,1,10001,普通类,黑龙江
2020,北京大学,1,1,1,文科,本科一批A段,中国语言文学类（汉语言文学、汉语言、古典文献学、应用语言学）,653,11,10001,普通类,黑龙江
2020,北京大学,1,1,1,文科,本科一批A段,法学,652,12,10001,普通类,黑龙江
2020,北京大学,1,1,1,文科,本科一批A段,信息管理与信息系统,650,14,10001,普通类,黑龙江
2020,北京大学,1,1,1,文科,本科一批A段,新闻传播学类（新闻学、广播电视学、广告学、编辑出版学）,649,18,10001,普通类,黑龙江
2020,北京大学,1,1,1,文科,本科一批A段,国际政治（国政、外交学、国际政经）,649,18,10001,普通类,黑龙江
2020,北京大学,1,1,1,文科,本科一批A段,哲学类（哲学、宗教学、哲学（科技哲学与逻辑学方向））,649,18,10001,普通类,黑龙江
2020,北京大学,1,1,1,文科,本科一批A段,城乡规划,648,19,10001,普通类,黑龙江
2020,北京大学,1,1,1,文科,本科一批A段,历史学类（历史学（中国史）、世界史、外国语言与外国历史）,646,22,10001,普通类,黑龙江
2020,中国人民大学,1,1,1,理科,本科一批A段,金融学类（金融学、金融工程、信用管理、保险学）,691,126,10002,普通类,黑龙江
2020,中国人民大学,1,1,1,理科,本科一批A段,经济学类（经济学、国际经济与贸易、能源经济、国民经济管理）,687,189,10002,普通类,黑龙江
2020,中国人民大学,1,1,1,理科,本科一批A段,工商管理类（工商管理、财务管理、会计学、市场营销、管理科学、贸易经济）,684,231,10002,普通类,黑龙江
2020,中国人民大学,1,1,1,理科,本科一批A段,理科试验班（统计学、应用统计学、经济统计学、数据科学与大数据技术、环境科学、环境工程、资源与环境经济学、计算机科学与技术、信息管理与信息系统、信息安全、软件工程、数学与应用数学、人工智能）,683,254,10002,普通类,黑龙江
2020,中国人民大学,1,1,1,理科,本科一批A段,新闻传播学类（新闻学、广播电视学、广告学、传播学）,682,271,10002,普通类,黑龙江
2020,中国人民大学,1,1,1,文科,本科一批A段,法学,644,28,10002,普通类,黑龙江
2020,中国人民大学,1,1,1,文科,本科一批A段,新闻传播学类（新闻学、广播电视学、广告学、传播学）,642,38,10002,普通类,黑龙江
2020,中国人民大学,1,1,1,文科,本科一批A段,金融学类（金融学、金融工程、信用管理、保险学）,642,38,10002,普通类,黑龙江
2020,中国人民大学,1,1,1,文科,本科一批A段,经济学类（经济学、国际经济与贸易、能源经济、国民经济管理）,640,44,10002,普通类,黑龙江
2020,中国人民大学,1,1,1,文科,本科一批A段,社会学类（社会学、社会工作、公共事业管理（公共政策与人口管理））,636,58,10002,普通类,黑龙江
2020,中国人民大学,1,1,1,文科,本科一批A段,工商管理类（工商管理、财务管理、会计学、市场营销、管理科学、贸易经济）,636,58,10002,普通类,黑龙江
2020,中国人民大学,1,1,1,文科,本科一批A段,社会科学试验班（行政管理、城市管理、土地资源管理、信息资源管理、档案学、农林经济管理、农村区域发展）（管理学科类）,636,58,10002,普通类,黑龙江
2020,清华大学,1,1,1,理科,本科一批A段,理科试验班类（物理学（等各专业））（新雅书院）,711,1,10003,普通类,黑龙江
2020,清华大学,1,1,1,理科,本科一批A段,计算机类（计算机科学与技术、软件工程、计算机科学与技术（计算机科学实验班）、计算机科学与技术（智班）,709,14,10003,普通类,黑龙江
2020,清华大学,1,1,1,理科,本科一批A段,电子信息类（电子信息科学与技术、微电子科学与工程、生物医学工程）,706,23,10003,普通类,黑龙江
2020,清华大学,1,1,1,理科,本科一批A段,工科试验班类（环境工程、环境工程（全球环境国际班）、化学工程与工业生物工程、高分子材料与工程、材料科学与工程）（环境、化工与新材料）,705,28,10003,普通类,黑龙江
2020,清华大学,1,1,1,理科,本科一批A段,理科试验班类（化学、化学生物学、生物科学、药学、化学工程与工业生物工程、高分子材料与工程）（化生）,705,28,10003,普通类,黑龙江
2020,清华大学,1,1,1,理科,本科一批A段,理科试验班类（金融学类，信息管理与信息系统）（经济、金融与管理）,704,31,10003,普通类,黑龙江
2020,清华大学,1,1,1,理科,本科一批A段,建筑类（建筑学、城乡规划、风景园林）,702,36,10003,普通类,黑龙江
2020,清华大学,1,1,1,理科,本科一批A段,临床医学类（临床医学）（协和）,701,46,10003,普通类,黑龙江
2020,清华大学,1,1,1,理科,本科一批A段,自动化类（自动化、信息管理与信息系统）,701,46,10003,普通类,黑龙江
2020,清华大学,1,1,1,理科,本科一批A段,工科试验班类（机械工程、机械工程（实验班）、测控技术与仪器、能源与动力工程、车辆工程、车辆工程（电子信息方向）、车辆工程（车身方向）、工业工程、航空航天类、工程力学（钱学森力学班））（机械、航空与动力）,701,46,10003,普通类,黑龙江
2020,清华大学,1,1,1,理科,本科一批A段,工科试验班类（建筑环境与能源应用工程、电气工程及其自动化、电气工程及其自动化（能源互联网国际班）、能源与动力工程）（能源与电气）,701,46,10003,普通类,黑龙江
2020,清华大学,1,1,1,文科,本科一批A段,文科试验班类（经济与金融（国际班））（经济、金融与管理）,656,10,10003,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,计算机类（计算机科学与技术、计算机科学与技术（铁路信息技术）、物联网工程、信息安全、保密技术、人工智能）,634,2580,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,软件工程（外语成绩不低于100分，三四年级学费16000元/学年）,623,3515,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,电子信息类（通信工程、轨道交通信号与控制、自动化、电子科学与技术、信息工程、智能装备与系统）（通信与控制）,623,3515,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,交通运输类（交通工程、物流工程、电子商务、交通运输（铁道运输）,621,3720,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,理科试验班类（信息与计算科学、统计学、光电信息科学与工程、材料化学）,620,3827,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,新闻传播学类（传播学、网络与新媒体）,619,3917,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,电气类（电气工程及其自动化、电气工程及其自动化（轨道牵引电气化））,619,3917,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,经济管理试验班（经济学、金融学、劳动与社会保障、会计学、财务管理、工商管理、市场营销、旅游管理、工程管理、物流管理、信息管理与信息系统、保密管理）,618,4016,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,机械类（机械工程、车辆工程、测控技术与仪器、能源与动力工程、工业工程）（智能制造与智能装备）,616,4183,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,外国语言文学类（英语、西班牙语、葡萄牙语）（招英语考生）（外语成绩不低于100分）,616,4183,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,法学,614,4366,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,建筑类（建筑学、城乡规划）,614,4366,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,土木类（土木工程、铁道工程、环境工程）（智慧建造与智能工程）,613,4471,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,机械电子工程（中外合作办学）,600,6005,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,交通运输（中外合作办学）,599,6118,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,纳米材料与技术（中外合作办学）,590,7385,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,计算机科学与技术（中外合作办学）（威海校区）,576,9585,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,会计学（中外合作办学）（威海校区）,572,10233,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,通信工程（中外合作办学）（威海校区）,567,11076,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,工商管理（中外合作办学）（威海校区）,559,12546,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,环境工程（中外合作办学）（威海校区）,555,13325,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,理科,本科一批A段,信息管理与信息系统（中外合作办学）（威海校区）,555,13325,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,文科,本科一批A段,新闻传播学类（传播学、网络与新媒体）,596,641,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,文科,本科一批A段,法学,591,777,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,文科,本科一批A段,经济管理试验班（经济学、金融学、劳动与社会保障、会计学、财务管理、工商管理、市场营销、旅游管理、工程管理、物流管理、信息管理与信息系统、保密管理）,591,777,10004,普通类,黑龙江
2020,北京交通大学,0,1,1,文科,本科一批A段,外国语言文学类（英语、西班牙语、葡萄牙语）（招英语考生）（外语成绩不低于100分）,591,777,10004,普通类,黑龙江
2020,北京工业大学,0,1,1,理科,本科一批A段,电子信息工程（实验班）（第一年在通州校区，第二至四年在平乐园校区）,610,4832,10005,普通类,黑龙江
2020,北京工业大学,0,1,1,理科,本科一批A段,电子科学与技术（实验班）（第一年在通州校区，第二至四年在平乐园校区）,607,5146,10005,普通类,黑龙江
2020,北京工业大学,0,1,1,理科,本科一批A段,智能建造（第一年在通州校区，第二至四年在平乐园校区）,601,5872,10005,普通类,黑龙江
2020,北京工业大学,0,1,1,理科,本科一批A段,金融学（第一年在通州校区，第二至四年在平乐园校区）,597,6386,10005,普通类,黑龙江
2020,北京工业大学,0,1,1,理科,本科一批A段,会计学（第一年在通州校区，第二至四年在平乐园校区）,592,7079,10005,普通类,黑龙江
2020,北京工业大学,0,1,1,理科,本科一批A段,国际经济与贸易（第一年在通州校区，第二至四年在平乐园校区）,558,12745,10005,普通类,黑龙江
2020,北京工业大学,0,1,1,理科,本科一批A段,生物技术（实验班）（第一年在通州校区，第二至四年在平乐园校区）,552,13903,10005,普通类,黑龙江
2020,北京工业大学,0,1,1,理科,本科一批A段,土木类（土木工程、给排水科学与工程、建筑环境与能源应用工程）,546,15117,10005,普通类,黑龙江
2020,北京工业大学,0,1,1,理科,本科一批A段,材料类（材料科学与工程、纳米材料与技术、资源循环科学与工程）,538,16773,10005,普通类,黑龙江
2020,北京航空航天大学,1,1,1,理科,本科一批A段,理科试验班类（高等理工学院）,682,271,10006,普通类,黑龙江
2020,北京航空航天大学,1,1,1,理科,本科一批A段,工科试验班类（信息类）,677,383,10006,普通类,黑龙江
2020,北京航空航天大学,1,1,1,理科,本科一批A段,工科试验班类（航空H航天类）,674,473,10006,普通类,黑龙江
2020,北京航空航天大学,1,1,1,理科,本科一批A段,理科试验班类,673,505,10006,普通类,黑龙江
2020,北京理工大学,1,1,1,理科,本科一批A段,理科试验班（包含全校所有理工类专业）（徐特立英才班）（本科阶段学费5500元，硕士、博士阶段按国家及学校有关研究生缴费规定执行）,666,716,10007,普通类,黑龙江
2020,北京理工大学,1,1,1,理科,本科一批A段,经济管理试验班（信息管理与信息系统、工商管理、市场营销、会计学、国际经济与贸易）,658,1036,10007,普通类,黑龙江
2020,北京理工大学,1,1,1,理科,本科一批A段,工科试验班（光电信息科学与工程、测控技术与仪器、自动化、电气工程及其自动化、计算机科学与技术、物联网工程、软件工程、人工智能、数据科学与大数据技术、网络空间安全）（信息科学技术）,654,1236,10007,普通类,黑龙江
2020,北京理工大学,1,1,1,理科,本科一批A段,工科试验班（电子信息工程、电子科学与技术、通信工程、信息对抗技术）（电子信息实验班）,654,1236,10007,普通类,黑龙江
2020,北京理工大学,1,1,1,理科,本科一批A段,理科试验班（材料科学与工程、材料成型及控制工程、高分子材料与工程、材料化学、新能源材料与器件、电子封装技术、化学、应用化学、化学工程与工艺、制药工程、能源化学工程、生物医学工程、生物技术、数学与应用数学、信息与计算科学、统计学、应用物理学）（理学与材料菁英班）,651,1405,10007,普通类,黑龙江
2020,北京理工大学,1,1,1,理科,本科一批A段,工科试验班（车辆工程、装甲车辆工程、能源与动力工程、机械工程、工业工程、智能制造工程）（智能制造与车辆实验班）,650,1476,10007,普通类,黑龙江
2020,北京理工大学,1,1,1,理科,本科一批A段,工科试验班（飞行器设计与工程、飞行器动力工程、航空航天工程、武器发射工程、探测制导与控制技术、工程力学、武器系统与工程、弹药工程与爆炸技术、特种能源技术与工程、安全工程、机械电子工程）（宇航与机电类）,649,1526,10007,普通类,黑龙江
2020,北京理工大学,1,1,1,理科,本科一批A段,会计学（中外合作办学）（招英语考生）（入学后不得转出到其他专业）,627,3150,10007,普通类,黑龙江
2020,北京理工大学,1,1,1,文科,本科一批A段,社会科学试验班（经济学、社会工作、法学、英语、日语、德语、西班牙语）（精品文科班）（其中，英语、日语、德语、西班牙语专业方向学费为6000元/年）,605,444,10007,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,理科试验班（材料科学与工程、管理科学与工程类、机械类、自动化类、计算机类、通信工程、土木类、安全工程、数学类、应用物理学）（前一年半执行特定培养计划，第三学期末主要根据学生志愿选专业。完成试验班教学计划综合排名前50%的学生可申请本硕博连读，未进入本硕博连读者第七学期可申请保研。原则上要求高考实际总分高出我校在本省录取最低20分以上）,624,3405,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,计算机类（计算机科学与技术、信息安全、物联网工程）,622,3615,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,工科试验班类（材料科学与工程（卓越计划）、机械工程（卓越计划）、自动化（卓越计划）、矿物资源工程（卓越计划））,619,3917,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,管理科学与工程类（大数据管理与应用、信息管理与信息系统、工程管理）,618,4016,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,通信工程,616,4183,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,数学类（数学与应用数学、信息与计算科学）,616,4183,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,自动化类（自动化、人工智能、测控技术与仪器）,616,4183,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,应用物理学,614,4366,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,应用化学,613,4471,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,材料科学与工程（材料科学与工程、材料物理、材料化学、材料成型及控制工程、无机非金属材料工程、纳米材料与技术）,612,4585,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,机械类（机械工程、机器人工程、车辆工程、物流工程、工业设计）,612,4585,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,工商管理类（工商管理、会计学、国际经济与贸易、金融工程）,611,4692,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,生物技术,610,4832,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,安全工程,610,4832,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,土木类（土木工程、建筑环境与能源应用工程）,610,4832,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,理科,本科一批A段,能源动力类（能源与动力工程、新能源科学与工程、环境工程、环境科学）,610,4832,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,文科,本科一批A段,工商管理类（工商管理、会计学、国际经济与贸易、金融工程）,598,594,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,文科,本科一批A段,社会科学试验班（法学、行政管理、社会工作（社会管理））,588,865,10008,普通类,黑龙江
2020,北京科技大学,0,1,1,文科,本科一批A段,外国语言文学类（英语、日语、德语）（只招英语语种考生）,580,1093,10008,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,理科试验班（化学）（化学优培计划）（只录取填报该专业志愿的考生，且投档成绩在当地投档到我校学生的前50%）,612,4585,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,工科试验班（生物工程）（生工高精尖班）（只录取填报该专业志愿的考生，且投档成绩在当地投档到我校学生的前50%）,611,4692,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,工科试验班（高分子材料与工程）（高材精英班）（只录取填报该专业志愿的考生，且投档成绩在当地投档到我校学生的前50%）,609,4929,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,计算机类（计算机科学与技术、数据科学与大数据技术）,602,5740,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,电子科学与技术,599,6118,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,人工智能,599,6118,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,工科试验班（化学工程与工艺（含英才班、卓越班）、能源化学工程）,598,6245,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,数学类（金融数学、数学与应用数学、信息与计算科学）,597,6386,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,工商管理类（工商管理、会计学、财务管理）,595,6656,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,材料类（材料科学与工程、高分子材料与工程、功能材料）（先进材料及绿色制造）,590,7385,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,环境工程,589,7527,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,自动化类（测控技术与仪器、电子信息工程、通信工程、自动化）,589,7527,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,化学类（应用化学、化学）,586,7988,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,生物工程类（生物医学工程、生物工程）（绿色生物制造与生物安全）,582,8639,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,制药工程,581,8793,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,管理科学与工程类（信息管理与信息系统、物流管理）,581,8793,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,理科,本科一批A段,机械类（机械设计制造及其自动化、过程装备与控制工程、安全工程、机器人工程）（高端装备与智能制造、机器人）,579,9095,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,文科,本科一批A段,工商管理类（工商管理、会计学、财务管理）,578,1154,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,文科,本科一批A段,国际经济与贸易,574,1327,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,文科,本科一批A段,法学,573,1373,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,文科,本科一批A段,公共管理类（公共事业管理、行政管理）,569,1545,10010,普通类,黑龙江
2020,北京化工大学,0,1,1,文科,本科一批A段,英语（招英语考生）,568,1578,10010,普通类,黑龙江
