年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2022,清华大学,1,1,1,物理,本科批,临床医学类,682,145,10003,普通类,重庆
2022,清华大学,1,1,1,物理,本科批,理科试验班类（物理基础类）,681,145,10003,普通类,重庆
2022,清华大学,1,1,1,历史,本科批,文科试验班类（通用基础类）,662,59,10003,普通类,重庆
2022,北京大学,1,1,1,物理,本科批,理科试验班类（物理科目组专业）,679,145,10001,普通类,重庆
2022,北京大学,1,1,1,历史,本科批,文科试验班类（历史科目组专业）,655,59,10001,普通类,重庆
2022,浙江大学,1,1,1,物理,本科批,工科试验班（竺可桢学院图灵班）,668,145,10335,普通类,重庆
2022,浙江大学,1,1,1,物理,本科批,工科试验班（信息）,658,314,10335,普通类,重庆
2022,浙江大学,1,1,1,历史,本科批,社会科学试验班,639,117,10335,普通类,重庆
2022,浙江大学,1,1,1,历史,本科批,人文科学试验班,639,117,10335,普通类,重庆
2022,上海交通大学,1,1,1,物理,本科批,电子信息类（IEEE试点班，含双学士学位项目）,672,145,10248,普通类,重庆
2022,上海交通大学,1,1,1,物理,本科批,人工智能（卓越人才试点班）,669,145,10248,普通类,重庆
2022,上海交通大学,1,1,1,物理,本科批,金融学（含金融学、计算机双学士学位项目）,666,145,10248,普通类,重庆
2022,上海交通大学,1,1,1,物理,本科批,工科试验班类（信息类）,662,227,10248,普通类,重庆
2022,上海交通大学,1,1,1,物理,本科批,工科试验班类（机电类）,659,296,10248,普通类,重庆
2022,复旦大学,1,1,1,物理,本科批,数学类（拔尖学生培养基地）,672,145,10246,普通类,重庆
2022,复旦大学,1,1,1,物理,本科批,经济学类（拔尖学生培养基地）,671,145,10246,普通类,重庆
2022,复旦大学,1,1,1,物理,本科批,工科试验班（新工科本研贯通）,668,145,10246,普通类,重庆
2022,复旦大学,1,1,1,物理,本科批,计算机科学与技术（拔尖人才试验班）,668,145,10246,普通类,重庆
2022,复旦大学,1,1,1,物理,本科批,经济管理试验班,666,145,10246,普通类,重庆
2022,复旦大学,1,1,1,物理,本科批,技术科学试验班（拔尖学生培养基地）,658,314,10246,普通类,重庆
2022,复旦大学,1,1,1,物理,本科批,自然科学试验班（拔尖学生培养基地）,657,342,10246,普通类,重庆
2022,复旦大学,1,1,1,历史,本科批,经济学类（拔尖学生培养基地）,653,59,10246,普通类,重庆
2022,复旦大学,1,1,1,历史,本科批,人文科学试验班（拔尖学生培养基地）,651,59,10246,普通类,重庆
2022,复旦大学,1,1,1,历史,本科批,新闻传播学类（卓越新闻人才计划）,649,59,10246,普通类,重庆
2022,复旦大学,1,1,1,历史,本科批,法学（卓越法律人才基地）,646,63,10246,普通类,重庆
