年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2021,北京大学,1,1,1,物理,本科批,理科试验班类（（元培）含数学类、物理学类、天文学、地球物理学类、心理学类、计算机类、电子信息类。）,693,,10001,普通类,福建
2021,北京大学,1,1,1,物理,本科批,工商管理类（含金融学、金融学（金融经济学）、会计学、市场营销）,691,,10001,普通类,福建
2021,北京大学,1,1,1,物理,本科批,数学类（含数学与应用数学（数学）、数学与应用数学（概率统计）、数学与应用数学（科学与工程计算）、数学与应用数学（信息科学）、数学与应用数学（金融））,691,,10001,普通类,福建
2021,北京大学,1,1,1,物理,本科批,计算机类（含计算机科学与技术、智能科学与技术）,686,,10001,普通类,福建
2021,北京大学,1,1,1,物理,本科批,物理学类（含物理学、大气科学（大气与海洋））,685,50,10001,普通类,福建
2021,北京大学,1,1,1,物理,本科批,电子信息类（含电子信息科学与技术、微电子科学与工程）,684,60,10001,普通类,福建
2021,北京大学,1,1,1,物理,本科批,工科试验班类（含理论与应用力学、工程力学、航空航天工程、生物医学工程、材料科学与工程）,683,69,10001,普通类,福建
2021,北京大学,1,1,1,历史,本科批,文科试验班类（（元培）含中国语言文学类、考古学、历史学类、哲学类、社会学类、法学、信息管理与信息系统、新闻传播学类、经济学类、工商管理类、公共管理类。）,668,,10001,普通类,福建
2021,北京大学,1,1,1,历史,本科批,法学,660,,10001,普通类,福建
2021,北京大学,1,1,1,历史,本科批,社会学类（含社会学、社会工作）,659,,10001,普通类,福建
2021,北京大学,1,1,1,历史,本科批,工商管理类（含金融学、金融学（金融经济学）、会计学、市场营销）,659,,10001,普通类,福建
2021,北京大学,1,1,1,历史,本科批,中国语言文学类（含汉语言文学、汉语言、古典文献学）,656,17,10001,普通类,福建
2021,北京大学,1,1,1,历史,本科批,经济学类（含经济学、金融学、国际经济与贸易、保险学（风险管理与保险）、财政学、资源与环境经济学）,656,17,10001,普通类,福建
2021,北京大学,1,1,1,历史,本科批,城乡规划,655,20,10001,普通类,福建
2021,北京大学,1,1,1,历史,本科批,公共管理类（含城市管理、行政管理）,655,20,10001,普通类,福建
2021,北京大学,1,1,1,历史,本科批,"英语（须口试,语种:英语）",655,20,10001,普通类,福建
2021,北京大学,1,1,1,历史,本科批,历史学类（含历史学（中国史）、世界史、外国语言与外国历史）,654,22,10001,普通类,福建
2021,北京大学,1,1,1,历史,本科批,哲学类（含哲学、宗教学、哲学（科技哲学与逻辑学方向））,654,22,10001,普通类,福建
2021,北京大学,1,1,1,历史,本科批,人文科学试验班（含艺术史论、戏剧与影视学类）,653,23,10001,普通类,福建
2021,中国人民大学,1,1,1,物理,本科批,金融学类（含金融学、金融工程、信用管理、保险学）,671,275,10002,普通类,福建
2021,中国人民大学,1,1,1,物理,本科批,法学（含法学-新闻学双学士学位项目、工商管理-法学双学士学位项目）,668,349,10002,普通类,福建
2021,中国人民大学,1,1,1,物理,本科批,经济学类（含应用经济-数据科学双学士学位项目、应用经济-农村区域发展管理双学士学位项目。含经济学、国际经济与贸易、能源经济、国民经济管理）,665,459,10002,普通类,福建
2021,中国人民大学,1,1,1,物理,本科批,工商管理类（含工商管理-法学双学士学位项目。含工商管理、财务管理、会计学、市场营销、管理科学、贸易经济）,664,489,10002,普通类,福建
2021,中国人民大学,1,1,1,物理,本科批,新闻传播学类（含法学-新闻学双学士学位项目。含新闻学、广播电视学、广告学、传播学、国际新闻与传播）,663,533,10002,普通类,福建
2021,中国人民大学,1,1,1,物理,本科批,理科试验班（含应用经济-数据科学双学士学位项目。含统计学、应用统计学、经济统计学、数据科学与大数据技术、计算机科学与技术、信息管理与信息系统、信息安全、软件工程、数学与应用数学、人工智能）,662,565,10002,普通类,福建
2021,中国人民大学,1,1,1,物理,本科批,社会科学试验班（（管理学科类）含应用经济-农村区域发展管理双学士学位项目。含行政管理、城市管理、土地资源管理、信息资源管理、档案学、农林经济管理、农村区域发展、资源与环境经济学、公共事业管理（环境与资源管理）。）,661,603,10002,普通类,福建
2021,中国人民大学,1,1,1,物理,本科批,社会学类（含社会学、社会工作、公共事业管理（公共政策与人口管理））,661,603,10002,普通类,福建
2021,中国人民大学,1,1,1,物理,本科批,理科试验班（（基础学科类）含物理学、材料物理、应用心理学、环境科学与工程。）,661,603,10002,普通类,福建
2021,中国人民大学,1,1,1,历史,本科批,法学（含法学-新闻学双学士学位项目、工商管理-法学双学士学位项目）,644,47,10002,普通类,福建
2021,中国人民大学,1,1,1,历史,本科批,新闻传播学类（含法学-新闻学双学士学位项目。含新闻学、广播电视学、广告学、传播学、国际新闻与传播）,642,55,10002,普通类,福建
2021,中国人民大学,1,1,1,历史,本科批,金融学类（含金融学、金融工程、信用管理、保险学）,641,67,10002,普通类,福建
2021,中国人民大学,1,1,1,历史,本科批,经济学类（含应用经济-数据科学双学士学位项目、应用经济-农村区域发展管理双学士学位项目。含经济学、国际经济与贸易、能源经济、国民经济管理）,639,83,10002,普通类,福建
2021,中国人民大学,1,1,1,历史,本科批,工商管理类（含工商管理-法学双学士学位项目。含工商管理、财务管理、会计学、市场营销、管理科学、贸易经济）,638,92,10002,普通类,福建
2021,中国人民大学,1,1,1,历史,本科批,人文科学试验班（含国学-古典学双学士学位项目。含汉语言文学、汉语言、历史学、考古学、世界史、哲学、宗教学、伦理学）,638,92,10002,普通类,福建
2021,中国人民大学,1,1,1,历史,本科批,人力资源管理,636,113,10002,普通类,福建
2021,中国人民大学,1,1,1,历史,本科批,社会学类（含社会学、社会工作、公共事业管理（公共政策与人口管理））,636,113,10002,普通类,福建
2021,中国人民大学,1,1,1,历史,本科批,社会科学试验班（（管理学科类）含应用经济-农村区域发展管理双学士学位项目。含行政管理、城市管理、土地资源管理、信息资源管理、档案学、农林经济管理、农村区域发展、资源与环境经济学、公共事业管理（环境与资源管理）。）,636,113,10002,普通类,福建
2021,中国人民大学,1,1,1,历史,本科批,国际政治,634,135,10002,普通类,福建
2021,清华大学,1,1,1,物理,本科批,计算机类（含计算机科学与技术、软件工程、计算机科学与技术（计算机科学实验班）、计算机科学与技术（智班））,703,,10003,普通类,福建
2021,清华大学,1,1,1,物理,本科批,理科试验班类（（新雅书院）含物理学（等全校各专业）。）,701,,10003,普通类,福建
2021,清华大学,1,1,1,物理,本科批,理科试验班类（（经济、金融与管理）含金融学类（经济金融国际班）、信息管理与信息系统。）,692,,10003,普通类,福建
2021,清华大学,1,1,1,物理,本科批,电子信息类（含电子信息科学与技术、生物医学工程）,685,50,10003,普通类,福建
2021,清华大学,1,1,1,物理,本科批,临床医学类（（协和）含临床医学。）,685,50,10003,普通类,福建
2021,清华大学,1,1,1,物理,本科批,理科试验班类（（数理）含数学与应用数学、物理学、数理基础科学、工程物理、工程物理（能源实验班）。）,684,60,10003,普通类,福建
2021,清华大学,1,1,1,物理,本科批,自动化类（含自动化、信息管理与信息系统）,684,60,10003,普通类,福建
2021,清华大学,1,1,1,物理,本科批,工科试验班（（能源与电气类）含建筑环境与能源应用工程、电气工程及其自动化、电气工程及其自动化（能源互联网国际班）、能源与动力工程。）,684,60,10003,普通类,福建
2021,清华大学,1,1,1,物理,本科批,土木类（含土木工程（含交通方向）、工程管理、水利科学与工程）,682,82,10003,普通类,福建
2021,清华大学,1,1,1,物理,本科批,工科试验班类（（机械、航空与动力）含机械工程、机械工程（实验班）、测控技术与仪器、车辆工程、车辆工程（电子信息方向）、车辆工程（车身方向）、工业工程、航空航天类（含能动方向）。）,682,82,10003,普通类,福建
2021,清华大学,1,1,1,物理,本科批,社会科学试验班（含社会学（含国际事务与全球治理、政治学方向）、经济学、心理学、英语、英语（世界文学与文化实验班）、日语）,682,82,10003,普通类,福建
2021,清华大学,1,1,1,物理,本科批,法学类（含法学、法学（国际班））,682,82,10003,普通类,福建
2021,清华大学,1,1,1,历史,本科批,文科试验班类（（经济、金融与管理）含经济与金融（国际班）。）,660,,10003,普通类,福建
2021,清华大学,1,1,1,历史,本科批,社会科学试验班（含社会学（含国际事务与全球治理、政治学方向）、经济学、心理学、英语、英语（世界文学与文化实验班）、日语）,657,15,10003,普通类,福建
2021,北京交通大学,0,1,1,物理,本科批,计算机类（含计算机科学与技术、计算机科学与技术（铁路信息技术）、物联网工程、信息安全、保密技术、人工智能）,622,4673,10004,普通类,福建
2021,北京交通大学,0,1,1,物理,本科批,软件工程（三、四年级学费1.6万元/年）,621,4859,10004,普通类,福建
2021,北京交通大学,0,1,1,物理,本科批,交通运输类（含交通工程、物流工程、电子商务、交通运输（铁道运输）、交通运输（城市轨道交通）、交通运输（智能运输工程）、交通运输（高速铁路客运组织与服务）、交通运输（民航运输））,620,5039,10004,普通类,福建
2021,北京交通大学,0,1,1,物理,本科批,电子信息类（（通信与控制）含通信工程、轨道交通信号与控制、自动化、电子科学与技术、信息工程、智能装备与系统。）,619,5246,10004,普通类,福建
2021,北京交通大学,0,1,1,物理,本科批,电气类（含电气工程及其自动化、电气工程及其自动化（轨道牵引电气化））,619,5246,10004,普通类,福建
2021,北京交通大学,0,1,1,物理,本科批,"外国语言文学类（语种:英语,含英语、西班牙语、葡萄牙语）",619,5246,10004,普通类,福建
2021,北京交通大学,0,1,1,物理,本科批,经济管理试验班（含经济学、金融学、劳动与社会保障、会计学、财务管理、工商管理、市场营销、旅游管理、工程管理、物流管理、信息管理与信息系统、保密管理）,618,5409,10004,普通类,福建
2021,北京交通大学,0,1,1,物理,本科批,理科试验班类（含信息与计算科学、统计学、光电信息科学与工程、纳米材料与技术（智能材料方向））,617,5596,10004,普通类,福建
2021,北京交通大学,0,1,1,物理,本科批,土木类（（智慧建造与智能工程）含土木工程、铁道工程、环境工程。）,616,5822,10004,普通类,福建
2021,北京交通大学,0,1,1,物理,本科批,建筑类（含建筑学、城乡规划）,616,5822,10004,普通类,福建
2021,北京交通大学,0,1,1,物理,本科批,机械类（（智能制造与智能装备）含机械工程、车辆工程、测控技术与仪器、能源与动力工程、工业工程。）,616,5822,10004,普通类,福建
2021,北京交通大学,0,1,1,物理,本科批,交通运输（中外合作办学）（中外合作办学）,597,10569,10004,中外合作办学,福建
2021,北京交通大学,0,1,1,物理,本科批,机械电子工程（中外合作办学）（中外合作办学）,595,11219,10004,中外合作办学,福建
2021,北京交通大学,0,1,1,物理,本科批,纳米材料与技术（中外合作办学）（中外合作办学）,589,13154,10004,中外合作办学,福建
2021,北京交通大学,0,1,1,物理,本科批,计算机科学与技术（中外合作办学）（威海校区）（中外合作办学）,587,13813,10004,中外合作办学,福建
2021,北京交通大学,0,1,1,物理,本科批,会计学（中外合作办学）（威海校区）（中外合作办学）,587,13813,10004,中外合作办学,福建
2021,北京交通大学,0,1,1,物理,本科批,通信工程（中外合作办学）（威海校区）（中外合作办学）,586,14137,10004,中外合作办学,福建
2021,北京交通大学,0,1,1,物理,本科批,工商管理（中外合作办学）（威海校区）（中外合作办学）,585,14498,10004,中外合作办学,福建
2021,北京交通大学,0,1,1,物理,本科批,信息管理与信息系统（中外合作办学）（威海校区）（中外合作办学）,583,15227,10004,中外合作办学,福建
2021,北京交通大学,0,1,1,物理,本科批,环境工程（中外合作办学）（威海校区）（中外合作办学）,564,22629,10004,中外合作办学,福建
2021,北京交通大学,0,1,1,历史,本科批,法学,597,1430,10004,普通类,福建
2021,北京交通大学,0,1,1,历史,本科批,新闻传播学类（含传播学、网络与新媒体）,597,1430,10004,普通类,福建
2021,北京交通大学,0,1,1,历史,本科批,建筑类（含建筑学、城乡规划）,597,1430,10004,普通类,福建
2021,北京交通大学,0,1,1,历史,本科批,"外国语言文学类（语种:英语,含英语、西班牙语、葡萄牙语）",597,1430,10004,普通类,福建
2021,北京工业大学,0,1,1,物理,本科批,"信息管理与信息系统（第一年在通州校区,第二至四年在平乐园校区）",612,6711,10005,普通类,福建
2021,北京工业大学,0,1,1,物理,本科批,"数学类（含数学与应用数学、信息与计算科学。第一年在通州校区,第二至四年在平乐园校区）",608,7672,10005,普通类,福建
2021,北京工业大学,0,1,1,物理,本科批,电子信息工程（（中外合作办学）学费7.5万元/学年、英语单科高考成绩不得低于满分的70%。）（中外合作办学）,588,13474,10005,中外合作办学,福建
2021,北京工业大学,0,1,1,物理,本科批,金融学（（中外合作办学）学费7.5万元/学年、英语单科高考成绩不得低于满分的70%。）（中外合作办学）,587,13813,10005,中外合作办学,福建
2021,北京航空航天大学,1,1,1,物理,本科批,"工科试验班类（（未来空天领军计划）面向全校信息大类、航空航天大类国家一流本科专业建设点等专业,根据个性化培养方案达成度确定。）",661,603,10006,普通类,福建
2021,北京航空航天大学,1,1,1,物理,本科批,工科试验班类（（医工交叉试验班）含生物医学工程。色盲、色弱考生不得报考。）,661,603,10006,普通类,福建
