年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2018,北京大学,1,1,1,理科,本科一批A段,数学类（数学与应用数学（数学）、数学与应用数学（概率统计）、数学与应用数学（科学与工程计算）、数学与应用数学（信息科学）、数学与应用数学（金融））,698,1,10001,普通类,吉林
2018,北京大学,1,1,1,理科,本科一批A段,化学类（化学、应用化学、材料化学、化学生物学）,694,1,10001,普通类,吉林
2018,北京大学,1,1,1,理科,本科一批A段,物理学类（物理学、大气科学（大气与海洋））,693,1,10001,普通类,吉林
2018,北京大学,1,1,1,理科,本科一批A段,工商管理类（金融学、经济学（金融）、会计学、市场营销）,692,56,10001,普通类,吉林
2018,北京大学,1,1,1,理科,本科一批A段,生物科学类（生物科学、生物技术）,692,56,10001,普通类,吉林
2018,北京大学,1,1,1,理科,本科一批A段,电子信息类（电子信息科学与技术、微电子科学与工程）,692,56,10001,普通类,吉林
2018,北京大学,1,1,1,理科,本科一批A段,理科试验班类（数学类、物理学类、天文学、化学类、环境科学与工程类、环境科学、城乡规划、地质学类、地球物理学类、心理学类、生物科学类、历史学类、考古学、社会学类、哲学类、国际政治、经济学类、工商管理类、法学类、公共管理类、新闻传播学类、外国语言文学类、艺术史论等）,692,56,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,经济学类（经济学、金融学、国际经济与贸易、保险学（风险管理与保险）、财政学、资源与环境经济学）,674,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,法学,673,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,新闻传播学类（新闻学、广播电视学、广告学、编辑出版学）,673,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,文科试验班类（中国语言文学类、考古学、历史学类、哲学类、社会学类、国际政治、法学、信息管理与信息系统、新闻传播学类、经济学类、工商管理类、公共管理类、艺术学理论类、数据科学与大数据技术、政治学、经济学与哲学、古生物学、整合科学、外国语言与外国历史、外国语言文学类）,670,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,社会学类（社会学、社会工作）,667,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,信息管理与信息系统,665,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,哲学类（哲学、宗教学、逻辑学（科技哲学））,663,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,工商管理类（金融学、经济学（金融）、会计学、市场营销）,659,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,人文科学试验班（艺术史论、戏剧与影视学类、艺术学理论类（文化产业））,659,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,历史学类（历史学（中国史）、世界史、外国语言与外国历史）,656,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,考古学,652,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,国际政治（国政、外交学、国际政经）,649,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,中国语言文学类（汉语言文学、汉语言、古典文献学、应用语言学）,648,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,公共管理类（政治学与行政学、城市管理、行政管理）,647,1,10001,普通类,吉林
2018,北京大学,1,1,1,文科,本科一批A段,英语（招英语考生需口试）,646,1,10001,普通类,吉林
2018,中国人民大学,1,1,1,理科,本科一批A段,金融学类（金融学、金融工程、信用管理、保险学）,685,130,10002,普通类,吉林
2018,中国人民大学,1,1,1,理科,本科一批A段,经济学类（经济学、能源经济、国际经济与贸易、国民经济管理）,684,150,10002,普通类,吉林
2018,中国人民大学,1,1,1,理科,本科一批A段,法学,681,201,10002,普通类,吉林
2018,中国人民大学,1,1,1,理科,本科一批A段,统计学类（统计学、应用统计学、经济统计学、数据科学与大数据技术）,680,218,10002,普通类,吉林
2018,中国人民大学,1,1,1,理科,本科一批A段,工商管理类（工商管理、财务管理、会计学、市场营销、贸易经济、管理科学）,677,262,10002,普通类,吉林
2018,中国人民大学,1,1,1,理科,本科一批A段,财政学类（财政学、税收学）,677,262,10002,普通类,吉林
2018,中国人民大学,1,1,1,理科,本科一批A段,政治学、经济学与哲学（PPE实验班）,674,330,10002,普通类,吉林
2018,中国人民大学,1,1,1,理科,本科一批A段,理科试验班（信息与数学）（计算机科学与技术、信息安全、软件工程、数学与应用数学、数据科学与大数据技术、信息管理与信息系统）,674,330,10002,普通类,吉林
2018,中国人民大学,1,1,1,理科,本科一批A段,理科试验班（物理、化学与心理学）（物理学、材料物理、应用心理学、化学）,674,330,10002,普通类,吉林
2018,中国人民大学,1,1,1,文科,本科一批A段,法学,661,1,10002,普通类,吉林
2018,中国人民大学,1,1,1,文科,本科一批A段,财政学类（财政学、税收学）,649,1,10002,普通类,吉林
2018,中国人民大学,1,1,1,文科,本科一批A段,经济学类（经济学、能源经济、国际经济与贸易、国民经济管理）,641,61,10002,普通类,吉林
2018,中国人民大学,1,1,1,文科,本科一批A段,工商管理类（工商管理、财务管理、会计学、市场营销、贸易经济、管理科学）,641,61,10002,普通类,吉林
2018,中国人民大学,1,1,1,文科,本科一批A段,金融学类（金融学、金融工程、信用管理、保险学）,640,67,10002,普通类,吉林
2018,中国人民大学,1,1,1,文科,本科一批A段,农业经济管理类（农村区域发展、农林经济管理）,640,67,10002,普通类,吉林
2018,中国人民大学,1,1,1,文科,本科一批A段,人文科学试验班（汉语言文学、汉语言、历史学、考古学、世界史、哲学、宗教学、伦理学、马克思主义理论、中国共产党历史）,640,67,10002,普通类,吉林
2018,中国人民大学,1,1,1,文科,本科一批A段,人力资源管理,639,72,10002,普通类,吉林
2018,中国人民大学,1,1,1,文科,本科一批A段,政治学、经济学与哲学（PPE实验班）,639,72,10002,普通类,吉林
2018,中国人民大学,1,1,1,文科,本科一批A段,新闻传播学类（新闻学、广播电视学、广告学、传播学）,637,80,10002,普通类,吉林
2018,中国人民大学,1,1,1,文科,本科一批A段,公共管理类（行政管理、城市管理、土地资源管理）,637,80,10002,普通类,吉林
2018,中国人民大学,1,1,1,文科,本科一批A段,国际政治,636,83,10002,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批A段,计算机类（计算机科学与技术、软件工程、计算机科学与技术（计算机科学实验班））,700,1,10003,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批A段,理科试验班类（新雅书院）（物理学等我校各专业）,700,1,10003,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批A段,临床医学类（学制8年）（临床医学（协和））,697,1,10003,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批A段,工科试验班类（环境、化工与新材料）（环境工程、环境工程（全球环境国际班）、化学工程与工业生物工程、高分子材料与工程、材料科学与工程）,697,1,10003,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批A段,土木类（土木工程、水利科学与工程、建筑环境与能源应用工程、工程管理）,696,1,10003,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批A段,电子信息类（电子信息科学与技术、微电子科学与工程、车辆工程、生物医学工程）,696,1,10003,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批A段,临床医学类（学制8年）（临床医学（医学实验班）,696,1,10003,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批A段,理科试验班类（数理）（数学与应用数学、物理学、航空航天类、工程物理、工程物理（能源实验班）、材料科学与工程、数理基础科学）,695,1,10003,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批A段,理科试验班类（经济、金融与管理）（经济与金融（国际班）、会计学、信息管理与信息系统）,695,1,10003,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批A段,工科试验班类（自动化与工业工程）（自动化、工业工程、信息管理与信息系统）,693,1,10003,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批A段,工科试验班类（机械、航空与动力）（机械工程、机械工程（实验班）、测控技术与仪器、能源与动力工程、能源与动力工程（烽火班）、车辆工程、车辆工程（车身方向）、工程力学（钱学森力学班）、航空航天类）,693,1,10003,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批A段,工科试验班类（能源）（电气工程及其自动化、电气工程及其自动化（能源互联网国际班）、能源与动力工程、能源与动力工程（烽火班）、航空航天类）,693,1,10003,普通类,吉林
2018,清华大学,1,1,1,理科,本科一批B段,核工程与核技术（定向中核）（定向专业）,681,201,10003,定向专业,吉林
2018,清华大学,1,1,1,文科,本科一批A段,文科试验班类（经济、金融与管理）（经济与金融（国际班）、会计学、信息管理与信息系统）,684,1,10003,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,电气工程及其自动化（新能源国际班）,634,2462,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,法学,633,2539,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,经济管理试验班（经济学、金融学、劳动与社会保障、会计学、财务管理、工商管理、市场营销、旅游管理、工程管理、物流管理、信息管理与信息系统、保密管理）,633,2539,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,计算机类（计算机科学与技术、计算机科学与技术（铁路信息技术）、计算机科学与技术（医学信息技术）、物联网工程、信息安全、保密技术）,632,2611,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,电子信息类（通信与控制）（通信工程、轨道交通信号与控制、自动化、电子科学与技术、信息工程）,632,2611,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,交通运输类（交通工程、物流工程、电子商务、交通运输（铁道运输）、交通运输（城市轨道交通）、交通运输（智能运输工程）、交通运输（高速铁路客运组织与服务）、交通运输（民航运输））,626,3130,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,理科试验班类（信息与计算科学、统计学、光电信息科学与工程、材料化学）,625,3236,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,电气类（电气工程及其自动化、电气工程及其自动化（轨道牵引电气化））,624,3310,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,软件工程,623,3409,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,新闻传播学类（传播学、网络与新媒体）,623,3409,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,外国语言文学类,621,3602,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,机械类（机械工程、车辆工程、测控技术与仪器、能源与动力工程、工业工程）,621,3602,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,建筑类（学制5年）（建筑学、城乡规划，要求有一定的美术基础）,621,3602,10004,普通类,吉林
2018,北京交通大学,0,1,1,理科,本科一批A段,土木类（土木工程、铁道工程、环境工程）,619,3820,10004,普通类,吉林
2018,北京交通大学,0,1,1,文科,本科一批A段,经济管理试验班（经济学、金融学、劳动与社会保障、会计学、财务管理、工商管理、市场营销、旅游管理、工程管理、物流管理、信息管理与信息系统、保密管理）,606,422,10004,普通类,吉林
2018,北京交通大学,0,1,1,文科,本科一批A段,新闻传播学类（传播学、网络与新媒体）,600,558,10004,普通类,吉林
2018,北京交通大学,0,1,1,文科,本科一批A段,外国语言文学类（招英语考生需口试）,600,558,10004,普通类,吉林
2018,北京交通大学,0,1,1,文科,本科一批A段,法学,599,580,10004,普通类,吉林
2018,北京工业大学,0,1,1,理科,本科一批A段,计算机科学与技术（实验班）,599,6163,10005,普通类,吉林
2018,北京工业大学,0,1,1,理科,本科一批A段,土木类（土木工程、建筑环境与能源应用工程、给排水科学与工程）,597,6422,10005,普通类,吉林
2018,北京工业大学,0,1,1,理科,本科一批A段,数字媒体技术（第一年在通州校区，第二至四年在平乐园校区）,597,6422,10005,普通类,吉林
2018,北京工业大学,0,1,1,理科,本科一批A段,国际经济与贸易（第一年在通州校区，第二至四年在平乐园校区）,593,6939,10005,普通类,吉林
2018,北京工业大学,0,1,1,理科,本科一批A段,生物技术（实验班）,589,7483,10005,普通类,吉林
2018,北京工业大学,0,1,1,理科,本科一批B段,计算机类（中外合作办学）（软件工程）（办学地点:平乐园校区）,568,10641,10005,普通类,吉林
2018,北京工业大学,0,1,1,理科,本科一批B段,金融学类（金融学）（办学地点:平乐园校区）（中外合作办学）,562,11636,10005,中外合作办学,吉林
2018,北京工业大学,0,1,1,理科,本科一批B段,计算机类（中外合作办学）（物联网工程）（办学地点:平乐园校区）,560,11969,10005,普通类,吉林
2018,北京航空航天大学,1,1,1,理科,本科一批A段,理科试验班类（高等理工学院）（数学与应用数学、信息与计算科学、应用物理学、工程力学、航空航天工程、机械工程、生物医学工程、材料科学与工程、纳米材料与技术、自动化、电气工程及其自动化、飞行器动力工程、能源与动力工程、飞行器设计与工程、飞行器环境与生命保障工程、材料成型及控制工程、飞行器）,672,381,10006,普通类,吉林
2018,北京航空航天大学,1,1,1,理科,本科一批A段,工科试验班类（信息类）（计算机科学与技术、信息安全、信息对抗技术、电子信息工程、通信工程、电子科学与技术、集成电路设计与集成系统、光电信息科学与工程、电磁场与无线技术、交通运输、软件工程、自动化、电气工程及其自动化、机器人工程）,669,476,10006,普通类,吉林
2018,北京航空航天大学,1,1,1,理科,本科一批A段,工科试验班类（国际通用工程学院）（机械工程、航空航天工程）,666,584,10006,普通类,吉林
2018,北京航空航天大学,1,1,1,理科,本科一批A段,工科试验班（航空、航天类）（材料科学与工程、纳米材料与技术、飞行器动力工程、能源与动力工程、飞行器设计与工程、飞行器环境与生命保障工程、工程力学、机械工程、材料成型及控制工程、飞行器制造工程、微机电系统工程、工业设计、生物医学工程、车辆工程、交通运输、飞行器适航技术、土木工程、飞行）,665,623,10006,普通类,吉林
