年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2020,北京大学,1,1,1,综合,平行录取一段,工商管理类,708,8,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,中国语言文学类,706,17,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,数学类,705,25,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,英语,703,42,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,法学,702,55,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,经济学类,702,54,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,物理学类,702,51,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,公共管理类,701,58,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,计算机类,701,70,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,理科试验班类,701,60,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,天文学,700,75,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,电子信息类,700,83,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,社会学类,700,84,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,心理学类,700,71,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,城乡规划,699,100,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,环境科学与工程类,699,102,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,国际政治（国政、外交学、国际政经）,699,87,10001,普通类,浙江
2020,北京大学,1,1,1,综合,平行录取一段,环境科学（环境、生态、地理与资源环境）,699,99,10001,普通类,浙江
2020,中国人民大学,1,1,1,综合,平行录取一段,法学,693,246,10002,普通类,浙江
2020,中国人民大学,1,1,1,综合,平行录取一段,金融学类,691,342,10002,普通类,浙江
2020,中国人民大学,1,1,1,综合,平行录取一段,经济学类,689,408,10002,普通类,浙江
2020,中国人民大学,1,1,1,综合,平行录取一段,财政学类,688,448,10002,普通类,浙江
2020,中国人民大学,1,1,1,综合,平行录取一段,新闻传播学类,687,509,10002,普通类,浙江
2020,中国人民大学,1,1,1,综合,平行录取一段,工商管理类,686,552,10002,普通类,浙江
2020,中国人民大学,1,1,1,综合,平行录取一段,社会学类,685,654,10002,普通类,浙江
2020,中国人民大学,1,1,1,综合,平行录取一段,人力资源管理,684,752,10002,普通类,浙江
2020,中国人民大学,1,1,1,综合,平行录取一段,理科试验班,684,707,10002,普通类,浙江
2020,中国人民大学,1,1,1,综合,平行录取一段,国际政治,683,783,10002,普通类,浙江
2020,中国人民大学,1,1,1,综合,平行录取一段,社会科学试验班（管理学科类）,683,812,10002,普通类,浙江
2020,清华大学,1,1,1,综合,平行录取一段,文科试验班类（通用基础类）,721,1,10003,普通类,浙江
2020,清华大学,1,1,1,综合,平行录取一段,临床医学类,704,30,10003,普通类,浙江
2020,清华大学,1,1,1,综合,平行录取一段,理科试验班类（物理基础类）,700,78,10003,普通类,浙江
2020,清华大学,1,1,1,综合,平行录取一段,环境工程（国际班）,700,80,10003,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,计算机类,652,8197,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,新闻传播学类,651,8516,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,交通运输类,651,8643,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,软件工程,650,9052,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,经济管理试验班,650,8834,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,外国语言文学类,649,9522,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,电子信息类（通信与控制）,649,9503,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,理科试验班类,647,10142,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,电气类,645,11146,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,机械类（智能制造与智能装备）,639,14480,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,交通运输（中外合作办学）,638,14975,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,土木类（智慧建造与智能工程）,638,15104,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,纳米材料与技术（中外合作办学）,633,18461,10004,普通类,浙江
2020,北京交通大学,0,1,1,综合,平行录取一段,机械电子工程（中外合作办学）,630,20001,10004,普通类,浙江
2020,北京工业大学,0,1,1,综合,平行录取一段,数字媒体技术,643,12169,10005,普通类,浙江
2020,北京工业大学,0,1,1,综合,平行录取一段,建筑学,642,12831,10005,普通类,浙江
2020,北京工业大学,0,1,1,综合,平行录取一段,生物医学工程,642,12892,10005,普通类,浙江
2020,北京工业大学,0,1,1,综合,平行录取一段,土木类,640,14067,10005,普通类,浙江
2020,北京工业大学,0,1,1,综合,平行录取一段,金融学（中外合作办学）,639,14816,10005,普通类,浙江
2020,北京工业大学,0,1,1,综合,平行录取一段,机械类,638,15256,10005,普通类,浙江
2020,北京工业大学,0,1,1,综合,平行录取一段,软件工程（中外合作办学）,635,16739,10005,普通类,浙江
2020,北京工业大学,0,1,1,综合,平行录取一段,物联网工程（中外合作办学）,631,19621,10005,普通类,浙江
2020,北京航空航天大学,1,1,1,综合,平行录取一段,理科试验班类（高等理工学院）,670,2485,10006,普通类,浙江
2020,北京航空航天大学,1,1,1,综合,平行录取一段,工科试验班类（信息类）,666,3476,10006,普通类,浙江
2020,北京航空航天大学,1,1,1,综合,平行录取一段,工科试验班类（国际通用工程学院）,662,4433,10006,普通类,浙江
2020,北京航空航天大学,1,1,1,综合,平行录取一段,理科试验班类,660,5001,10006,普通类,浙江
2020,北京航空航天大学,1,1,1,综合,平行录取一段,理科试验班类（中法工程师学院）,659,5524,10006,普通类,浙江
2020,北京航空航天大学,1,1,1,综合,平行录取一段,工科试验班类（航空H航天类）,657,6040,10006,普通类,浙江
2020,北京理工大学,1,1,1,综合,平行录取一段,理科试验班（徐特立英才班）,657,5965,10007,普通类,浙江
2020,北京理工大学,1,1,1,综合,平行录取一段,工科试验班（电子信息实验班）,654,7260,10007,普通类,浙江
2020,北京理工大学,1,1,1,综合,平行录取一段,工科试验班（信息科学技术）,653,7444,10007,普通类,浙江
2020,北京理工大学,1,1,1,综合,平行录取一段,理科试验班（理学与材料菁英班）,653,7605,10007,普通类,浙江
2020,北京理工大学,1,1,1,综合,平行录取一段,工科试验班（宇航与机电类）,653,7813,10007,普通类,浙江
2020,北京理工大学,1,1,1,综合,平行录取一段,工科试验班（智能制造与车辆实验班）,652,7934,10007,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,理科试验班,651,8626,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,工商管理类,649,9247,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,工科试验班类（卓越计划）,648,9820,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,计算机类,647,10347,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,外国语言文学类,647,10389,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,社会科学试验班,647,10156,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,通信工程,645,11365,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,数学类,645,11166,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,生物技术,644,11953,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,应用化学,643,12437,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,应用物理学,642,12956,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,自动化类,642,13046,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,管理科学与工程类,642,12644,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,能源动力类,640,13843,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,材料科学与工程,639,14430,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,安全工程,639,14366,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,机械类,638,15014,10008,普通类,浙江
2020,北京科技大学,0,1,1,综合,平行录取一段,土木类,637,15680,10008,普通类,浙江
