年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2017,北京大学,1,1,1,理科,本科一批,电子信息类,667,15,10001,普通类,甘肃
2017,北京大学,1,1,1,理科,本科一批,工科试验班类,667,15,10001,普通类,甘肃
2017,北京大学,1,1,1,理科,本科一批,工商管理类,666,18,10001,普通类,甘肃
2017,北京大学,1,1,1,理科,本科一批,化学类,665,21,10001,普通类,甘肃
2017,北京大学,1,1,1,理科,本科一批,生物科学,664,24,10001,普通类,甘肃
2017,北京大学,1,1,1,理科,本科一批,数学类,663,28,10001,普通类,甘肃
2017,北京大学,1,1,1,理科,本科一批,物理学类,662,29,10001,普通类,甘肃
2017,北京大学,1,1,1,理科,本科一批,地球物理学类,662,29,10001,普通类,甘肃
2017,北京大学,1,1,1,理科,本科一批,城乡规划,661,32,10001,普通类,甘肃
2017,北京大学,1,1,1,理科,本科一批,经济学类,661,32,10001,普通类,甘肃
2017,北京大学,1,1,1,文科,本科一批,工商管理类,631,1,10001,普通类,甘肃
2017,北京大学,1,1,1,文科,本科一批,文科试验班类,631,1,10001,普通类,甘肃
2017,北京大学,1,1,1,文科,本科一批,国际政治,630,1,10001,普通类,甘肃
2017,北京大学,1,1,1,文科,本科一批,经济学类,628,1,10001,普通类,甘肃
2017,北京大学,1,1,1,文科,本科一批,法学,627,12,10001,普通类,甘肃
2017,北京大学,1,1,1,文科,本科一批,中国语言文学类,627,12,10001,普通类,甘肃
2017,北京大学,1,1,1,文科,本科一批,新闻传播学类,627,12,10001,普通类,甘肃
2017,北京大学,1,1,1,文科,本科一批,英语,626,13,10001,普通类,甘肃
2017,北京大学,1,1,1,文科,本科一批,历史学类,626,13,10001,普通类,甘肃
2017,北京大学,1,1,1,文科,本科一批,公共管理类,626,13,10001,普通类,甘肃
2017,中国人民大学,1,1,1,理科,本科一批,金融学类,644,125,10002,普通类,甘肃
2017,中国人民大学,1,1,1,理科,本科一批,经济学类,642,148,10002,普通类,甘肃
2017,中国人民大学,1,1,1,理科,本科一批,工商管理类,634,225,10002,普通类,甘肃
2017,中国人民大学,1,1,1,理科,本科一批,统计学类,632,242,10002,普通类,甘肃
2017,中国人民大学,1,1,1,理科,本科一批,新闻传播学类,630,280,10002,普通类,甘肃
2017,中国人民大学,1,1,1,理科,本科一批,公共管理类,630,280,10002,普通类,甘肃
2017,中国人民大学,1,1,1,理科,本科一批,理科试验班（信息与数学）,629,300,10002,普通类,甘肃
2017,中国人民大学,1,1,1,理科,本科一批,理科试验班（环境理工、环境经管）,616,590,10002,普通类,甘肃
2017,中国人民大学,1,1,1,文科,本科一批,金融学类,620,27,10002,普通类,甘肃
2017,中国人民大学,1,1,1,文科,本科一批,国际政治,618,33,10002,普通类,甘肃
2017,中国人民大学,1,1,1,文科,本科一批,经济学类,618,33,10002,普通类,甘肃
2017,中国人民大学,1,1,1,文科,本科一批,工商管理类,615,43,10002,普通类,甘肃
2017,中国人民大学,1,1,1,文科,本科一批,新闻传播学类,614,47,10002,普通类,甘肃
2017,中国人民大学,1,1,1,文科,本科一批,人文科学试验班,613,51,10002,普通类,甘肃
2017,中国人民大学,1,1,1,文科,本科一批,公共管理类,612,56,10002,普通类,甘肃
2017,中国人民大学,1,1,1,文科,本科一批,社会学类,598,147,10002,普通类,甘肃
2017,清华大学,1,1,1,理科,本科一批,电子信息类,664,24,10003,普通类,甘肃
2017,清华大学,1,1,1,理科,本科一批,建筑类,659,38,10003,普通类,甘肃
2017,清华大学,1,1,1,理科,本科一批,计算机类,659,38,10003,普通类,甘肃
2017,清华大学,1,1,1,理科,本科一批,土木类,659,38,10003,普通类,甘肃
2017,清华大学,1,1,1,理科,本科一批,理科试验班类（新雅书院）,659,38,10003,普通类,甘肃
2017,清华大学,1,1,1,理科,本科一批,工科试验班类（环境、化工与新材料）,659,38,10003,普通类,甘肃
2017,清华大学,1,1,1,理科,本科一批,工科试验班类（机械、航空与动力）,659,38,10003,普通类,甘肃
