年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2021,清华大学,1,1,1,理科,本科一批A段,理科试验班类（数理）（包含专业数学与应用数学、物理学、数理基础科学、工程物理、工程物理（能源实验班））,685,25,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,理科试验班类（新雅书院）（包含专业物理学（等全校各专业））,685,25,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,理科试验班（化生类）（包含专业化学、化学生物学、生物科学、药学、化学工程与工业生物工程、高分子材料与工程）,683,36,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,电子信息类（包含专业电子信息科学与技术、生物医学工程）,683,36,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,理科试验班类（经济、金融与管理）（包含专业金融学类（经济金融国际班）、信息管理与信息系统）,683,36,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,临床医学类（协和）（包含专业临床医学）（八年医）,680,43,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,建筑类（包含专业建筑学、城乡规划、风景园林）（五年）,677,55,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,计算机类（包含专业计算机科学与技术、软件工程、计算机科学与技术（计算机科学实验班）、计算机科学与技术（智班））,674,73,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,工科试验班类（能源与电气）（包含专业建筑环境与能源应用工程、电气工程及其自动化、电气工程及其自动化（能源互联网国际班）、能源与动力工程）,673,80,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,工科试验班（环境、化工与新材料类）（包含专业环境工程、环境工程（全球环境国际班）、化学工程与工业生物工程、高分子材料与工程、材料科学与工程）,673,80,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,土木类（包含专业土木工程、交通工程、工程管理、水利科学与工程）,673,80,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,自动化类（包含专业自动化、信息管理与信息系统）,672,89,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,社会科学试验班（包含专业社会学、经济学、国际政治、国际政治（国际事务与全球治理）、心理学、英语、英语（世界文学与文化实验班）、日语）,672,89,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,工科试验班类（机械、航空与动力）（包含专业机械工程、机械工程（实验班）、测控技术与仪器、能源与动力工程、车辆工程、车辆工程（电子信息方向）、车辆工程（车身方向）、工业工程、航空航天类）,672,89,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,法学类（包含专业法学、法学（国际班））,672,89,10003,普通类,山西
2021,清华大学,1,1,1,理科,本科一批A段,临床医学类（医学实验班）（包含专业临床医学）（八年医）,672,89,10003,普通类,山西
2021,清华大学,1,1,1,文科,本科一批A段,社会科学试验班（包含专业社会学、经济学、国际政治、国际政治（国际事务与全球治理）、心理学、英语、英语（世界文学与文化实验班）、日语）,667,8,10003,普通类,山西
2021,清华大学,1,1,1,文科,本科一批A段,文科试验班类（经济、金融与管理）（包含专业经济与金融（国际班））,666,8,10003,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,工科试验班（钱学森班之智能电气Q（包含专业电气工程及其自动化、测控技术与仪器））（方向中包含Q，Q为预资格生）,647,603,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,工科试验班（越杰计划之智能电气与信息类Q）（包含专业计算机科学与技术、自动化、电气工程及其自动化）（方向中包含Q，Q为预资格生）,646,640,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,工科试验班（钱学森班之智能技术与自动化Q）（包含专业信息工程、电子科学与技术、微电子科学与工程、物联网工程、计算机科学与技术、自动化、软件工程）（方向中包含Q，Q为预资格生）,645,677,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,人工智能（AIH）,644,719,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,理科试验班（计算机H）（包含专业计算机类（计算机））,644,719,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,工科试验班（钱学森班之智能制造Q）（包含专业机械工程、工业设计、车辆工程、测控技术与仪器）（方向中包含Q，Q为预资格生）,642,805,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,工科试验班（越杰计划之智慧能源与智能制造类Q）（包含专业能源与动力工程、机械工程、材料科学与工程、工程力学）（方向中包含Q，Q为预资格生）,642,805,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,工科试验班（钱学森班之智慧能源动力Q（包含专业能源与动力工程、新能源科学与工程、核工程与核技术、环境工程））（方向中包含Q，Q为预资格生）,642,805,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,工科试验班（智能电气与信息类）（包含专业电气工程及其自动化、电子科学与技术、微电子科学与工程、信息工程、自动化、软件工程、计算机科学与技术、物联网工程、生物医学工程、测控技术与仪器）,640,903,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,工科试验班（智慧能源与智能制造类）（包含专业能源与动力工程、新能源科学与工程、飞行器设计与工程、核工程与核技术、环境工程、人居环境科学与技术、化学工程与工艺、材料科学与工程、机械工程、工业设计、过程装备与控制工程、车辆工程、测控技术）,632,1303,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,储能科学与工程,631,1374,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,理科试验班（包含专业应用化学、材料物理、光电信息科学与工程、应用物理学、统计学、数学与应用数学、信息与计算科学、力学类、化学、生物技术）,629,1517,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,医学试验班（侯宗濂班H）（包含专业临床医学类、基础医学）（五年）,628,1582,10698,普通类,山西
2021,西安交通大学,1,1,1,理科,本科一批A段,工科试验班（经管类）（包含专业大数据管理与应用、工商管理、行政管理、劳动与社会保障、工业工程、经济学、财政学、金融学、国际经济与贸易、贸易经济、金融工程、经济统计学、电子商务）,625,1788,10698,普通类,山西
2021,西安交通大学,1,1,1,文科,本科一批A段,文科试验班类（包含专业社会学、法学、汉语言文学、网络与新媒体、哲学）,612,515,10698,普通类,山西
2021,西安交通大学,1,1,1,文科,本科一批A段,外国语言文学类（包含专业英语、法语、日语）,612,515,10698,普通类,山西
2021,河北工业大学,0,1,1,理科,本科一批A段,电子信息工程（人工智能新工科试点班）,582,7637,10080,普通类,山西
2021,河北工业大学,0,1,1,理科,本科一批A段,电气工程及其自动化（含卓越工程师班）,582,7637,10080,普通类,山西
2021,河北工业大学,0,1,1,理科,本科一批A段,电子科学与技术（卓越工程师班）,581,7857,10080,普通类,山西
2021,河北工业大学,0,1,1,理科,本科一批A段,电子科学与技术,580,8069,10080,普通类,山西
2021,河北工业大学,0,1,1,理科,本科一批A段,人工智能,580,8069,10080,普通类,山西
2021,河北工业大学,0,1,1,理科,本科一批A段,数据科学与大数据技术,579,8299,10080,普通类,山西
2021,河北工业大学,0,1,1,理科,本科一批A段,通信工程,578,8514,10080,普通类,山西
2021,河北工业大学,0,1,1,理科,本科一批A段,机械类（包含专业机械设计制造及其自动化、机械电子工程、车辆工程、过程装备与控制工程）,578,8514,10080,普通类,山西
2021,河北工业大学,0,1,1,理科,本科一批A段,智能制造工程,577,8744,10080,普通类,山西
2021,河北工业大学,0,1,1,理科,本科一批A段,数学类（包含专业信息与计算科学、数学与应用数学）,577,8744,10080,普通类,山西
2021,河北工业大学,0,1,1,理科,本科一批A段,材料类（包含专业金属材料工程、无机非金属材料工程、新能源材料与器件）,577,8744,10080,普通类,山西
2021,河北工业大学,0,1,1,理科,本科一批A段,能源动力类（包含专业建筑环境与能源应用工程、能源与动力工程）,577,8744,10080,普通类,山西
