年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2020,北京大学,1,1,1,理科,本科一批,物理学类,689,16,10001,普通类,新疆
2020,北京大学,1,1,1,理科,本科一批,理科试验班类,685,23,10001,普通类,新疆
2020,北京大学,1,1,1,理科,本科一批,数学类,683,29,10001,普通类,新疆
2020,北京大学,1,1,1,理科,本科一批,计算机类,682,32,10001,普通类,新疆
2020,北京大学,1,1,1,理科,本科一批,化学类,680,38,10001,普通类,新疆
2020,北京大学,1,1,1,理科,本科一批,环境科学与工程类,680,38,10001,普通类,新疆
2020,北京大学,1,1,1,理科,本科一批,电子信息类,680,38,10001,普通类,新疆
2020,北京大学,1,1,1,理科,本科一批,经济学类,680,38,10001,普通类,新疆
2020,北京大学,1,1,1,文科,本科一批,文科试验班类,662,1,10001,普通类,新疆
2020,北京大学,1,1,1,文科,本科一批,中国语言文学类,650,5,10001,普通类,新疆
2020,北京大学,1,1,1,文科,本科一批,工商管理类,648,7,10001,普通类,新疆
2020,北京大学,1,1,1,文科,本科一批,经济学类,641,11,10001,普通类,新疆
2020,北京大学,1,1,1,文科,本科一批,法学,640,13,10001,普通类,新疆
2020,北京大学,1,1,1,文科,本科一批,社会学类,639,14,10001,普通类,新疆
2020,北京大学,1,1,1,文科,本科一批,国际政治,637,17,10001,普通类,新疆
2020,北京大学,1,1,1,文科,本科一批,公共管理类,637,17,10001,普通类,新疆
2020,北京大学,1,1,1,文科,本科一批,信息管理与信息系统,636,19,10001,普通类,新疆
2020,北京大学,1,1,1,文科,本科一批,新闻传播学类,636,19,10001,普通类,新疆
2020,中国人民大学,1,1,1,理科,本科一批,金融学类,668,106,10002,普通类,新疆
2020,中国人民大学,1,1,1,理科,本科一批,经济学类,666,118,10002,普通类,新疆
2020,中国人民大学,1,1,1,理科,本科一批,法学,664,134,10002,普通类,新疆
2020,中国人民大学,1,1,1,理科,本科一批,工商管理类,663,149,10002,普通类,新疆
2020,中国人民大学,1,1,1,理科,本科一批,理科试验班,663,149,10002,普通类,新疆
2020,中国人民大学,1,1,1,理科,本科一批,社会学类,662,152,10002,普通类,新疆
2020,中国人民大学,1,1,1,理科,本科一批,人力资源管理,660,161,10002,普通类,新疆
2020,中国人民大学,1,1,1,理科,本科一批,社会科学试验班,659,169,10002,普通类,新疆
2020,中国人民大学,1,1,1,文科,本科一批,法学,632,31,10002,普通类,新疆
2020,中国人民大学,1,1,1,文科,本科一批,金融学类,627,46,10002,普通类,新疆
2020,中国人民大学,1,1,1,文科,本科一批,经济学类,626,52,10002,普通类,新疆
2020,中国人民大学,1,1,1,文科,本科一批,新闻传播学类,626,52,10002,普通类,新疆
2020,中国人民大学,1,1,1,文科,本科一批,工商管理类,626,52,10002,普通类,新疆
2020,中国人民大学,1,1,1,文科,本科一批,国际政治,625,57,10002,普通类,新疆
2020,中国人民大学,1,1,1,文科,本科一批,人力资源管理,624,63,10002,普通类,新疆
2020,中国人民大学,1,1,1,文科,本科一批,社会科学试验班,624,63,10002,普通类,新疆
2020,中国人民大学,1,1,1,文科,本科一批,社会学类,623,68,10002,普通类,新疆
2020,清华大学,1,1,1,理科,本科一批,计算机类,697,7,10003,普通类,新疆
2020,清华大学,1,1,1,理科,本科一批,自动化类,690,15,10003,普通类,新疆
2020,清华大学,1,1,1,理科,本科一批,电子信息类,686,22,10003,普通类,新疆
2020,清华大学,1,1,1,理科,本科一批,法学,679,43,10003,普通类,新疆
2020,清华大学,1,1,1,理科,本科一批,建筑类,679,43,10003,普通类,新疆
2020,清华大学,1,1,1,理科,本科一批,理科试验班类,678,46,10003,普通类,新疆
2020,清华大学,1,1,1,理科,本科一批,工科试验班类,675,64,10003,普通类,新疆
2020,清华大学,1,1,1,文科,本科一批,文科试验班类,640,13,10003,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,计算机类,603,1361,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,经济管理试验班,597,1566,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,软件工程,595,1625,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,电子信息类,594,1674,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,电气类,593,1722,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,交通运输类,593,1722,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,理科试验班类,592,1763,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,法学,590,1843,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,建筑类,588,1922,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,土木类,587,1971,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,机械类,586,2018,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,计算机科学与技术（H）（威海校区）,516,6648,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,会计学（H）（威海校区）,501,8026,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,工商管理（H）（威海校区）,497,8453,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,通信工程（H）（威海校区）,474,11122,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,信息管理与信息系统（H）（威海校区）,468,11889,10004,普通类,新疆
2020,北京交通大学,0,1,1,理科,本科一批,环境工程（H）（威海校区）,462,12696,10004,普通类,新疆
2020,北京交通大学,0,1,1,文科,本科一批,经济管理试验班,590,330,10004,普通类,新疆
2020,北京交通大学,0,1,1,文科,本科一批,新闻传播学类,589,353,10004,普通类,新疆
2020,北京交通大学,0,1,1,文科,本科一批,法学,587,385,10004,普通类,新疆
2020,北京交通大学,0,1,1,文科,本科一批,外国语言文学类,584,427,10004,普通类,新疆
2020,北京工业大学,0,1,1,理科,本科一批,信息安全,562,3235,10005,普通类,新疆
2020,北京工业大学,0,1,1,理科,本科一批,环境科学与工程类,556,3589,10005,普通类,新疆
2020,北京工业大学,0,1,1,理科,本科一批,能源动力类,554,3725,10005,普通类,新疆
2020,北京工业大学,0,1,1,理科,本科一批,材料类,554,3725,10005,普通类,新疆
2020,北京工业大学,0,1,1,理科,本科一批,土木类,554,3725,10005,普通类,新疆
2020,北京工业大学,0,1,1,文科,本科一批,工业设计,554,1038,10005,普通类,新疆
2020,北京航空航天大学,1,1,1,理科,本科一批,理科试验班类,656,197,10006,普通类,新疆
2020,北京航空航天大学,1,1,1,理科,本科一批,工科试验班类,654,219,10006,普通类,新疆
2020,北京理工大学,1,1,1,理科,本科一批,理科试验班,637,454,10007,普通类,新疆
2020,北京理工大学,1,1,1,理科,本科一批,工科试验班,636,473,10007,普通类,新疆
2020,北京理工大学,1,1,1,文科,本科一批,社会科学试验班,591,315,10007,普通类,新疆
2020,北京科技大学,0,1,1,理科,本科一批,理科试验班,598,1534,10008,普通类,新疆
2020,北京科技大学,0,1,1,理科,本科一批,工科试验班类,582,2197,10008,普通类,新疆
2020,北京科技大学,0,1,1,理科,本科一批,通信工程,580,2283,10008,普通类,新疆
2020,北京科技大学,0,1,1,理科,本科一批,计算机类,579,2326,10008,普通类,新疆
