年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2019,北京大学,1,1,1,理科,本科一批,法学,679,32,10001,普通类,新疆
2019,北京大学,1,1,1,理科,本科一批,理科试验班类,677,37,10001,普通类,新疆
2019,北京大学,1,1,1,理科,本科一批,工商管理类,676,40,10001,普通类,新疆
2019,北京大学,1,1,1,理科,本科一批,经济学类,676,40,10001,普通类,新疆
2019,北京大学,1,1,1,理科,本科一批,心理学类,676,40,10001,普通类,新疆
2019,北京大学,1,1,1,理科,本科一批,数学类,674,42,10001,普通类,新疆
2019,北京大学,1,1,1,理科,本科一批,计算机类,673,43,10001,普通类,新疆
2019,北京大学,1,1,1,文科,本科一批,中国语言文学类,656,5,10001,普通类,新疆
2019,北京大学,1,1,1,文科,本科一批,新闻传播学类,652,9,10001,普通类,新疆
2019,北京大学,1,1,1,文科,本科一批,法学,648,12,10001,普通类,新疆
2019,北京大学,1,1,1,文科,本科一批,文科试验班类,647,13,10001,普通类,新疆
2019,北京大学,1,1,1,文科,本科一批,工商管理类,647,13,10001,普通类,新疆
2019,北京大学,1,1,1,文科,本科一批,国际政治,645,15,10001,普通类,新疆
2019,北京大学,1,1,1,文科,本科一批,经济学类,645,15,10001,普通类,新疆
2019,中国人民大学,1,1,1,理科,本科一批,经济学类,657,111,10002,普通类,新疆
2019,中国人民大学,1,1,1,理科,本科一批,金融学类,656,117,10002,普通类,新疆
2019,中国人民大学,1,1,1,理科,本科一批,工商管理类,654,130,10002,普通类,新疆
2019,中国人民大学,1,1,1,理科,本科一批,理科试验班,651,159,10002,普通类,新疆
2019,中国人民大学,1,1,1,理科,本科一批,人力资源管理,651,159,10002,普通类,新疆
2019,中国人民大学,1,1,1,理科,本科一批,法学,651,159,10002,普通类,新疆
2019,中国人民大学,1,1,1,理科,本科一批,社会学类,651,159,10002,普通类,新疆
2019,中国人民大学,1,1,1,理科,本科一批,社会科学试验班,649,181,10002,普通类,新疆
2019,中国人民大学,1,1,1,文科,本科一批,法学,635,20,10002,普通类,新疆
2019,中国人民大学,1,1,1,文科,本科一批,新闻传播学类,635,20,10002,普通类,新疆
2019,中国人民大学,1,1,1,文科,本科一批,工商管理类,634,20,10002,普通类,新疆
2019,中国人民大学,1,1,1,文科,本科一批,经济学类,633,21,10002,普通类,新疆
2019,中国人民大学,1,1,1,文科,本科一批,社会学类,632,22,10002,普通类,新疆
2019,中国人民大学,1,1,1,文科,本科一批,社会科学试验班,631,26,10002,普通类,新疆
2019,中国人民大学,1,1,1,文科,本科一批,人力资源管理,630,28,10002,普通类,新疆
2019,中国人民大学,1,1,1,文科,本科一批,金融学类,629,29,10002,普通类,新疆
2019,中国人民大学,1,1,1,文科,本科一批,人文科学试验班,629,29,10002,普通类,新疆
2019,中国人民大学,1,1,1,文科,本科一批,国际政治,629,29,10002,普通类,新疆
2019,清华大学,1,1,1,理科,本科一批,建筑类,684,19,10003,普通类,新疆
2019,清华大学,1,1,1,理科,本科一批,计算机类,677,37,10003,普通类,新疆
2019,清华大学,1,1,1,理科,本科一批,电子信息类,673,43,10003,普通类,新疆
2019,清华大学,1,1,1,理科,本科一批,理科试验班类,671,47,10003,普通类,新疆
2019,清华大学,1,1,1,理科,本科一批,工科试验班类,669,52,10003,普通类,新疆
2019,清华大学,1,1,1,理科,本科一批,土木类,669,52,10003,普通类,新疆
2019,清华大学,1,1,1,文科,本科一批,文科试验班类,650,11,10003,普通类,新疆
2019,北京交通大学,0,1,1,理科,本科一批,计算机类,605,1289,10004,普通类,新疆
2019,北京交通大学,0,1,1,理科,本科一批,经济管理试验班,599,1570,10004,普通类,新疆
2019,北京交通大学,0,1,1,理科,本科一批,软件工程,597,1654,10004,普通类,新疆
2019,北京交通大学,0,1,1,理科,本科一批,理科试验班类,595,1729,10004,普通类,新疆
2019,北京交通大学,0,1,1,理科,本科一批,电子信息类,594,1768,10004,普通类,新疆
2019,北京交通大学,0,1,1,理科,本科一批,交通运输类,592,1861,10004,普通类,新疆
2019,北京交通大学,0,1,1,理科,本科一批,法学,591,1911,10004,普通类,新疆
2019,北京交通大学,0,1,1,理科,本科一批,土木类,590,1959,10004,普通类,新疆
2019,北京交通大学,0,1,1,理科,本科一批,电气类,590,1959,10004,普通类,新疆
2019,北京交通大学,0,1,1,理科,本科一批,机械类,590,1959,10004,普通类,新疆
2019,北京交通大学,0,1,1,理科,本科一批,建筑类,590,1959,10004,普通类,新疆
2019,北京交通大学,0,1,1,文科,本科一批,经济管理试验班,601,328,10004,普通类,新疆
2019,北京交通大学,0,1,1,文科,本科一批,新闻传播学类,600,344,10004,普通类,新疆
2019,北京交通大学,0,1,1,文科,本科一批,法学,598,378,10004,普通类,新疆
2019,北京交通大学,0,1,1,文科,本科一批,外国语言文学类,598,378,10004,普通类,新疆
2019,北京工业大学,0,1,1,理科,本科一批,能源动力类,564,3543,10005,普通类,新疆
2019,北京工业大学,0,1,1,理科,本科一批,材料类,563,3621,10005,普通类,新疆
2019,北京工业大学,0,1,1,理科,本科一批,环境科学与工程类,561,3758,10005,普通类,新疆
2019,北京工业大学,0,1,1,理科,本科一批,食品质量与安全,561,3758,10005,普通类,新疆
2019,北京航空航天大学,1,1,1,理科,本科一批,理科试验班类,643,246,10006,普通类,新疆
2019,北京航空航天大学,1,1,1,理科,本科一批,工科试验班类,642,256,10006,普通类,新疆
2019,北京理工大学,1,1,1,理科,本科一批,电子信息工程,632,450,10007,普通类,新疆
2019,北京理工大学,1,1,1,理科,本科一批,设计学类,630,499,10007,普通类,新疆
2019,北京理工大学,1,1,1,理科,本科一批,理科试验班,627,576,10007,普通类,新疆
2019,北京理工大学,1,1,1,理科,本科一批,工科试验班,626,598,10007,普通类,新疆
2019,北京理工大学,1,1,1,文科,本科一批,社会科学试验班,600,344,10007,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,理科试验班,605,1289,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,工科试验班类,592,1861,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,计算机类,586,2182,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,材料科学与工程,583,2328,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,工商管理类,582,2384,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,通信工程,581,2408,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,管理科学与工程类,581,2408,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,自动化类,580,2490,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,安全工程,580,2490,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,能源动力类,580,2490,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,应用化学,580,2490,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,数学类,579,2552,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,机械类,578,2576,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,应用物理学,578,2576,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,土木类,578,2576,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,冶金工程,578,2576,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,生物技术,578,2576,10008,普通类,新疆
2019,北京科技大学,0,1,1,理科,本科一批,矿业类,577,2682,10008,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,理科试验班,568,3263,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,材料类,557,4016,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,计算机类,556,4140,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,工科试验班,555,4225,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,工商管理类,555,4225,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,数学类,554,4238,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,自动化类,553,4356,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,电子科学与技术,552,4408,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,机械类,551,4545,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,化学类,551,4545,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,制药工程,551,4545,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,管理科学与工程类,551,4545,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,国际经济与贸易,551,4545,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,环境工程,550,4585,10010,普通类,新疆
2019,北京化工大学,0,1,1,理科,本科一批,生物工程类,550,4585,10010,普通类,新疆
2019,北京化工大学,0,1,1,文科,本科一批,英语,572,946,10010,普通类,新疆
2019,北京化工大学,0,1,1,文科,本科一批,国际经济与贸易,571,968,10010,普通类,新疆
2019,北京化工大学,0,1,1,文科,本科一批,法学,571,968,10010,普通类,新疆
2019,北京化工大学,0,1,1,文科,本科一批,工商管理类,571,968,10010,普通类,新疆
2019,北京化工大学,0,1,1,文科,本科一批,公共管理类,571,968,10010,普通类,新疆
2019,北京邮电大学,0,1,1,理科,本科一批,计算机类,616,887,10013,普通类,新疆
2019,北京邮电大学,0,1,1,理科,本科一批,网络空间安全,616,887,10013,普通类,新疆
2019,北京邮电大学,0,1,1,理科,本科一批,软件工程,613,997,10013,普通类,新疆
2019,北京邮电大学,0,1,1,理科,本科一批,理科试验班,613,997,10013,普通类,新疆
2019,北京邮电大学,0,1,1,理科,本科一批,通信工程,612,1033,10013,普通类,新疆
2019,北京邮电大学,0,1,1,理科,本科一批,电子信息类,612,1033,10013,普通类,新疆
2019,北京邮电大学,0,1,1,理科,本科一批,自动化类,612,1033,10013,普通类,新疆
2019,北京邮电大学,0,1,1,理科,本科一批,信息管理与信息系统,612,1033,10013,普通类,新疆
2019,北京邮电大学,0,1,1,理科,本科一批,邮政工程,612,1033,10013,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,理科试验班类,616,887,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,理科试验班,599,1570,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,生物科学类,592,1861,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,电子信息类,590,1959,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,工商管理类,590,1959,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,经济学类,589,2011,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,环境科学与工程类,589,2011,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,社会学,586,2182,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,食品科学与工程类,585,2241,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,地理科学类,585,2241,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,工业设计,583,2328,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,土木工程,582,2384,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,动物医学,581,2408,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,园林,581,2408,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,农业工程类,580,2490,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,机械设计制造及其自动化,579,2552,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,电气工程及其自动化,579,2552,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,工程力学,579,2552,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,种子科学与工程,578,2576,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,机械电子工程,578,2576,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,农业建筑环境与能源工程,577,2682,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,农学,577,2682,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,数学与应用数学,577,2682,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,化学类,575,2804,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,园艺,574,2867,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,动物科学,573,2939,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,车辆工程,573,2939,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,植物保护,573,2939,10019,普通类,新疆
2019,中国农业大学,1,1,1,理科,本科一批,水利类,573,2939,10019,普通类,新疆
2019,中国农业大学,1,1,1,文科,本科一批,国际经济与贸易（H）,588,552,10019,普通类,新疆
2019,中国农业大学,1,1,1,文科,本科一批,农林经济管理（H）,579,763,10019,普通类,新疆
2019,中国农业大学,1,1,1,文科,本科一批,传播学,574,890,10019,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,风景园林,573,2939,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,园林,559,3889,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,金融学,559,3889,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,计算机类,558,3956,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,城乡规划,558,3956,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,电子信息科学与技术,557,4016,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,工商管理类,557,4016,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,林学类,555,4225,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,车辆工程,554,4238,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,土木工程,554,4238,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,国际经济与贸易,553,4356,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,环境工程,552,4408,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,电气工程及其自动化,551,4545,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,自动化,551,4545,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,机械设计制造及其自动化,550,4585,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,信息管理与信息系统,549,4675,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,园艺,548,4760,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,食品科学与工程,548,4760,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,生物科学类,548,4760,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,农林经济管理,547,4849,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,草业科学,547,4849,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,地理信息科学,545,5038,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,林业工程类,544,5116,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,电子商务,544,5116,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,野生动物与自然保护区管理,544,5116,10022,普通类,新疆
2019,北京林业大学,0,1,1,理科,本科一批,水土保持与荒漠化防治,544,5116,10022,普通类,新疆
2019,北京林业大学,0,1,1,文科,本科一批,应用心理学,586,596,10022,普通类,新疆
2019,北京林业大学,0,1,1,文科,本科一批,自然地理与资源环境,580,740,10022,普通类,新疆
2019,北京林业大学,0,1,1,文科,本科一批,商务英语,580,740,10022,普通类,新疆
2019,北京林业大学,0,1,1,文科,本科一批,英语,580,740,10022,普通类,新疆
2019,北京林业大学,0,1,1,文科,本科一批,工商管理类,578,784,10022,普通类,新疆
2019,北京中医药大学,0,1,1,理科,本科一批,中医学,577,2682,10026,普通类,新疆
2019,北京中医药大学,0,1,1,理科,本科一批,药学,574,2867,10026,普通类,新疆
2019,北京中医药大学,0,1,1,理科,本科一批,康复治疗学,570,3144,10026,普通类,新疆
2019,北京中医药大学,0,1,1,理科,本科一批,针灸推拿学,562,3696,10026,普通类,新疆
2019,北京中医药大学,0,1,1,理科,本科一批,法学,562,3696,10026,普通类,新疆
2019,北京中医药大学,0,1,1,理科,本科一批,药事管理,561,3758,10026,普通类,新疆
2019,北京中医药大学,0,1,1,理科,本科一批,中药制药,559,3889,10026,普通类,新疆
2019,北京中医药大学,0,1,1,理科,本科一批,公共管理类,558,3956,10026,普通类,新疆
2019,北京中医药大学,0,1,1,理科,本科一批,护理学,554,4238,10026,普通类,新疆
2019,北京中医药大学,0,1,1,理科,本科一批,中药学,553,4356,10026,普通类,新疆
2019,北京中医药大学,0,1,1,文科,本科一批,中医学,605,271,10026,普通类,新疆
2019,北京师范大学,1,1,1,理科,本科一批,数学与应用数学,633,428,10027,普通类,新疆
2019,北京师范大学,1,1,1,理科,本科一批,心理学,630,499,10027,普通类,新疆
2019,北京师范大学,1,1,1,理科,本科一批,物理学,626,598,10027,普通类,新疆
2019,北京师范大学,1,1,1,理科,本科一批,英语,624,659,10027,普通类,新疆
2019,北京师范大学,1,1,1,理科,本科一批,环境科学与工程类,612,1033,10027,普通类,新疆
2019,北京师范大学,1,1,1,理科,本科一批,化学,611,1069,10027,普通类,新疆
2019,北京师范大学,1,1,1,理科,本科一批,计算机科学与技术,610,1104,10027,普通类,新疆
2019,北京师范大学,1,1,1,文科,本科一批,汉语言文学,616,127,10027,普通类,新疆
2019,北京师范大学,1,1,1,文科,本科一批,教育学,614,153,10027,普通类,新疆
2019,北京师范大学,1,1,1,文科,本科一批,历史学,611,202,10027,普通类,新疆
2019,北京外国语大学,0,1,1,理科,本科一批,英语,637,344,10030,普通类,新疆
2019,北京外国语大学,0,1,1,理科,本科一批,国际经济与贸易,622,681,10030,普通类,新疆
2019,北京外国语大学,0,1,1,理科,本科一批,工商管理类,618,829,10030,普通类,新疆
2019,北京外国语大学,0,1,1,理科,本科一批,法学,617,859,10030,普通类,新疆
2019,北京外国语大学,0,1,1,理科,本科一批,新闻学,615,909,10030,普通类,新疆
2019,北京外国语大学,0,1,1,文科,本科一批,英语,627,33,10030,普通类,新疆
2019,北京外国语大学,0,1,1,文科,本科一批,法学,608,235,10030,普通类,新疆
2019,北京外国语大学,0,1,1,文科,本科一批,工商管理类,597,395,10030,普通类,新疆
2019,北京外国语大学,0,1,1,文科,本科一批,新闻学,537,2191,10030,普通类,新疆
2019,中国传媒大学,0,1,1,理科,本科一批,广播电视工程,596,1695,10033,普通类,新疆
2019,中国传媒大学,0,1,1,理科,本科一批,通信工程,591,1911,10033,普通类,新疆
2019,中国传媒大学,0,1,1,理科,本科一批,信息安全,590,1959,10033,普通类,新疆
2019,中国传媒大学,0,1,1,文科,本科一批,传播学,609,223,10033,普通类,新疆
2019,中国传媒大学,0,1,1,文科,本科一批,经济学类,608,235,10033,普通类,新疆
2019,中央财经大学,0,1,1,理科,本科一批,金融学类,640,289,10034,普通类,新疆
2019,中央财经大学,0,1,1,理科,本科一批,工商管理类,635,382,10034,普通类,新疆
2019,中央财经大学,0,1,1,理科,本科一批,经济学类,633,428,10034,普通类,新疆
2019,中央财经大学,0,1,1,理科,本科一批,统计学类,629,524,10034,普通类,新疆
2019,中央财经大学,0,1,1,理科,本科一批,财政学类,626,598,10034,普通类,新疆
2019,中央财经大学,0,1,1,理科,本科一批,计算机类,625,630,10034,普通类,新疆
2019,中央财经大学,0,1,1,理科,本科一批,数学类,625,630,10034,普通类,新疆
2019,中央财经大学,0,1,1,理科,本科一批,管理科学与工程类,624,659,10034,普通类,新疆
2019,中央财经大学,0,1,1,文科,本科一批,财政学类,621,65,10034,普通类,新疆
2019,中央财经大学,0,1,1,文科,本科一批,金融学类,620,77,10034,普通类,新疆
2019,中央财经大学,0,1,1,文科,本科一批,工商管理类,611,202,10034,普通类,新疆
2019,中央财经大学,0,1,1,文科,本科一批,公共管理类,609,223,10034,普通类,新疆
2019,中央财经大学,0,1,1,文科,本科一批,法学,606,260,10034,普通类,新疆
2019,中央财经大学,0,1,1,文科,本科一批,新闻传播学类,606,260,10034,普通类,新疆
2019,中央财经大学,0,1,1,文科,本科一批,社会学类,603,296,10034,普通类,新疆
2019,对外经济贸易大学,0,1,1,理科,本科一批,金融学类（金融学、金融工程、投资学）,631,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,理科,本科一批,经济学类（国际经济与贸易、财政学、税收学）,630,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,理科,本科一批,金融学类（金融学（国际金融与市场）、经济与金融）,629,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,理科,本科一批,经济统计学,629,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,理科,本科一批,精算学,628,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,理科,本科一批,国际商务,627,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,理科,本科一批,工商管理类（会计学、财务管理、人力资源管理、市场营销、工商管理）,622,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,理科,本科一批,保险学,621,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,理科,本科一批,电子商务类（电子商务、信息管理与信息系统）,620,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,理科,本科一批,法学类（法学）,620,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,文科,本科一批,金融学类（金融学（国际金融与市场）、经济与金融）,616,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,文科,本科一批,金融学类（金融学、金融工程、投资学）,615,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,文科,本科一批,经济学类（国际经济与贸易、财政学、税收学）,613,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,文科,本科一批,工商管理类（会计学、财务管理、人力资源管理、市场营销、工商管理）,611,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,文科,本科一批,法学类（法学）,609,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,文科,本科一批,外国语言文学类（商务英语、翻译、英语）,609,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,文科,本科一批,政治学类（国际政治、政治学与行政学）,605,,10036,普通类,新疆
2019,对外经济贸易大学,0,1,1,文科,本科一批,公共管理类（海关管理、行政管理、公共事业管理）,605,,10036,普通类,新疆
2019,北京体育大学,0,1,1,理科,本科一批,新闻学,538,5691,10043,普通类,新疆
2019,北京体育大学,0,1,1,理科,本科一批,教育学,538,5691,10043,普通类,新疆
2019,北京体育大学,0,1,1,理科,本科一批,运动康复,530,6384,10043,普通类,新疆
2019,北京体育大学,0,1,1,理科,本科一批,公共事业管理,528,6611,10043,普通类,新疆
2019,北京体育大学,0,1,1,理科,本科一批,体育经济与管理,524,7058,10043,普通类,新疆
2019,北京体育大学,0,1,1,理科,本科一批,运动人体科学,523,7126,10043,普通类,新疆
2019,北京体育大学,0,1,1,文科,本科一批,体育经济与管理,573,925,10043,普通类,新疆
2019,北京体育大学,0,1,1,文科,本科一批,新闻学,571,968,10043,普通类,新疆
2019,北京体育大学,0,1,1,文科,本科一批,公共事业管理,564,1160,10043,普通类,新疆
2019,北京体育大学,0,1,1,文科,本科一批,教育学,564,1160,10043,普通类,新疆
2019,中央民族大学,1,1,1,理科,本科一批,工商管理类,569,3218,10052,普通类,新疆
2019,中央民族大学,1,1,1,理科,本科一批,经济学类,567,3333,10052,普通类,新疆
2019,中央民族大学,1,1,1,理科,本科一批,计算机类,557,4016,10052,普通类,新疆
2019,中央民族大学,1,1,1,理科,本科一批,法学类,556,4140,10052,普通类,新疆
