年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2020,北京大学,1,1,1,理科,本科一批,工商管理类,712,1,10001,普通类,陕西
2020,北京大学,1,1,1,理科,本科一批,理科试验班类,708,17,10001,普通类,陕西
2020,北京大学,1,1,1,理科,本科一批,数学类,707,27,10001,普通类,陕西
2020,北京大学,1,1,1,理科,本科一批,经济学类,707,27,10001,普通类,陕西
2020,北京大学,1,1,1,理科,本科一批,化学类,706,32,10001,普通类,陕西
2020,北京大学,1,1,1,理科,本科一批,物理学类,704,40,10001,普通类,陕西
2020,北京大学,1,1,1,理科,本科一批,法学,703,47,10001,普通类,陕西
2020,北京大学,1,1,1,理科,本科一批,生物科学类,703,47,10001,普通类,陕西
2020,北京大学,1,1,1,理科,本科一批,计算机类,701,54,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,工商管理类,691,1,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,文科试验班类,688,1,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,法学,686,12,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,经济学类,686,12,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,公共管理类,686,12,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,中国语言文学类,685,14,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,国际政治（国政、外交学、国际政经）,684,16,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,新闻传播学类,683,18,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,历史学类,682,21,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,社会学类,682,21,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,城乡规划,681,23,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,信息管理与信息系统,681,23,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,考古学,678,36,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,哲学类,678,36,10001,普通类,陕西
2020,北京大学,1,1,1,文科,本科一批,人文科学试验班,678,36,10001,普通类,陕西
2020,中国人民大学,1,1,1,理科,本科一批,新闻传播学类,696,105,10002,普通类,陕西
2020,中国人民大学,1,1,1,理科,本科一批,经济学类,691,173,10002,普通类,陕西
2020,中国人民大学,1,1,1,理科,本科一批,金融学类,689,211,10002,普通类,陕西
2020,中国人民大学,1,1,1,理科,本科一批,法学,684,315,10002,普通类,陕西
2020,中国人民大学,1,1,1,理科,本科一批,社会学类,682,371,10002,普通类,陕西
2020,中国人民大学,1,1,1,理科,本科一批,工商管理类,682,371,10002,普通类,陕西
2020,中国人民大学,1,1,1,理科,本科一批,理科试验班,681,395,10002,普通类,陕西
2020,中国人民大学,1,1,1,文科,本科一批,国际政治,676,45,10002,普通类,陕西
2020,中国人民大学,1,1,1,文科,本科一批,金融学类,674,57,10002,普通类,陕西
2020,中国人民大学,1,1,1,文科,本科一批,新闻传播学类,674,57,10002,普通类,陕西
2020,中国人民大学,1,1,1,文科,本科一批,经济学类,673,64,10002,普通类,陕西
2020,中国人民大学,1,1,1,文科,本科一批,工商管理类,673,64,10002,普通类,陕西
2020,中国人民大学,1,1,1,文科,本科一批,法学,672,74,10002,普通类,陕西
2020,中国人民大学,1,1,1,文科,本科一批,人力资源管理,672,74,10002,普通类,陕西
2020,中国人民大学,1,1,1,文科,本科一批,社会科学试验班（管理学科类）,672,74,10002,普通类,陕西
2020,中国人民大学,1,1,1,文科,本科一批,社会学类,671,79,10002,普通类,陕西
2020,清华大学,1,1,1,理科,本科一批,临床医学类（八年医）（协和）,709,13,10003,普通类,陕西
2020,清华大学,1,1,1,理科,本科一批,计算机类,707,27,10003,普通类,陕西
2020,清华大学,1,1,1,理科,本科一批,理科试验班类（新雅书院）,707,27,10003,普通类,陕西
2020,清华大学,1,1,1,理科,本科一批,理科试验班类（经济、金融与管理）,707,27,10003,普通类,陕西
2020,清华大学,1,1,1,理科,本科一批,自动化类,704,40,10003,普通类,陕西
