年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2018,北京大学,1,1,1,理科,本科批,数学类（数学与应用数学（数学）、数学与应用数学（概率统计）、数学与应用数学（科学与工程计算）、数学与应用数学（信息科学）、数学与应用数学（金融））,706,1,10001,普通类,天津
2018,北京大学,1,1,1,理科,本科批,工商管理类（金融学、经济学（金融）、会计学、市场营销）,699,1,10001,普通类,天津
2018,北京大学,1,1,1,理科,本科批,理科试验班类（数学类、物理学类、天文学、化学类、环境科学与工程类、环境科学、城乡规划、地质学类、地球物理学类、心理学类、生物科学类、历史学类、考古学、社会学类、哲学类、国际政治、经济学类、工商管理类等，具体详情见招生章程或向院校咨询）,697,29,10001,普通类,天津
2018,北京大学,1,1,1,理科,本科批,经济学类（经济学、金融学、国际经济与贸易、保险学（风险管理与保险）、财政学、资源与环境经济学）,693,53,10001,普通类,天津
2018,北京大学,1,1,1,理科,本科批,物理学类（物理学、大气科学（大气与海洋））,693,53,10001,普通类,天津
2018,北京大学,1,1,1,理科,本科批,计算机类（计算机科学与技术、智能科学与技术）,692,58,10001,普通类,天津
2018,北京大学,1,1,1,理科,本科批,电子信息类（电子信息科学与技术、微电子科学与工程）,692,58,10001,普通类,天津
2018,北京大学,1,1,1,文科,本科批,工商管理类（金融学、经济学（金融）、会计学、市场营销）,689,1,10001,普通类,天津
2018,北京大学,1,1,1,文科,本科批,经济学类（经济学、金融学、国际经济与贸易、保险学（风险管理与保险）、财政学、资源与环境经济学）,685,1,10001,普通类,天津
2018,北京大学,1,1,1,文科,本科批,文科试验班类（中国语言文学类、考古学、历史学类、哲学类、社会学类、国际政治、法学、信息管理与信息系统、新闻传播学类、经济学类、工商管理类、公共管理类、艺术学理论类、数据科学与大数据技术等，具体详情见招生章程或向院校咨询）,681,7,10001,普通类,天津
2018,北京大学,1,1,1,文科,本科批,法学,676,11,10001,普通类,天津
2018,北京大学,1,1,1,文科,本科批,国际政治（国政、外交学、国际政经）,675,13,10001,普通类,天津
2018,北京大学,1,1,1,文科,本科批,英语,674,15,10001,普通类,天津
2018,北京大学,1,1,1,文科,本科批,中国语言文学类（汉语言文学、汉语言、古典文献学、应用语言学）,674,15,10001,普通类,天津
