年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2021,北京大学,1,1,1,综合,本科批,数学类（包含专业数学与应用数学（数学）、数学与应用数学（概率统计）、数学与应用数学（科学与工程计算）、数学与应用数学（信息科学）、数学与应用数学（金融）,889,4,10001,普通类,海南
2021,北京大学,1,1,1,综合,本科批,工商管理类（包含专业金融学、金融学（金融经济学）、会计学、市场营销）,852,14,10001,普通类,海南
2021,北京大学,1,1,1,综合,本科批,电子信息类（包含专业电子信息科学与技术、微电子科学与工程）,845,18,10001,普通类,海南
2021,北京大学,1,1,1,综合,本科批,文科试验班类（包含专业中国语言文学类、考古学、历史学类、哲学类、社会学类、法学、信息管理与信息系统、新闻传播学类、经济学类、工商管理类、公共管理类（元培）,841,21,10001,普通类,海南
2021,北京大学,1,1,1,综合,本科批,经济学类（包含专业经济学、金融学、国际经济与贸易、保险学（风险管理与保险）、财政学、资源与环境经济学）,835,26,10001,普通类,海南
2021,北京大学,1,1,1,综合,本科批,中国语言文学类（包含专业汉语言文学、汉语言、古典文献学）,833,27,10001,普通类,海南
2021,北京大学,1,1,1,综合,本科批,法学,832,30,10001,普通类,海南
2021,北京大学,1,1,1,综合,本科批,生物科学类（包含专业生物科学、生物技术）,832,30,10001,普通类,海南
2021,北京大学,1,1,1,综合,本科批,环境科学与工程类（包含专业环境科学、环境工程、环境科学（环境管理）,828,33,10001,普通类,海南
2021,中国人民大学,1,1,1,综合,本科批,法学（含法学新闻学双学士学位项目、工商管理法学双学士学位项目）,807,70,10002,普通类,海南
2021,中国人民大学,1,1,1,综合,本科批,理科试验班（包含专业统计学、应用统计学、轻济统计学、数据科学与大数据技术、计算机科学与技术、信息管理与信息系统、信息安全、软件工程、数学与应用数学、人工智能；含应用轻济数据科学双学士学位项目）,804,76,10002,普通类,海南
2021,中国人民大学,1,1,1,综合,本科批,金融学类（包含专业金融学、金融工程、信用管理、保险学）,800,85,10002,普通类,海南
2021,中国人民大学,1,1,1,综合,本科批,经济学类（包含专业经济学、国际经济与贸易、能源经济、国民经济管理；含应用经济数据科学双学士学位项目、应用经济农村区域发展管理双学士学位项目）,799,90,10002,普通类,海南
2021,中国人民大学,1,1,1,综合,本科批,社会科学试验班（包含专业行政管理、城市管理、土地资源管理、信息资源管理、档案学、农林经济管理、农村区域发展、资源与环境经济学、公共事业管理（环境与资源管理）；含应用经济农村区域发展管理双学士学位项目（管理学科类）,796,97,10002,普通类,海南
2021,中国人民大学,1,1,1,综合,本科批,新闻传播学类（包含专业新闻学、广播电视学、广告学、传播学、国际新闻与传播；含法学新闻学双学士学位项目）,794,102,10002,普通类,海南
2021,清华大学,1,1,1,综合,本科批,电子信息类（包含专业电子信息科学与技术、生物医学工程）,882,5,10003,普通类,海南
2021,清华大学,1,1,1,综合,本科批,文科试验班类（包含专业经济与金融（国际班）（经济、金融与管理）,877,6,10003,普通类,海南
2021,清华大学,1,1,1,综合,本科批,理科试验班类（包含专业金融学类（经济金融国际班）、信息管理与信息系统（轻济、金融与管理）,872,7,10003,普通类,海南
2021,清华大学,1,1,1,综合,本科批,计算机类（包含专业计算机科学与技术、软件工程、计算机科学与技术（计算机科学实验班）、计算机科学与技术（智班）,862,10,10003,普通类,海南
2021,清华大学,1,1,1,综合,本科批,建筑类（包含专业建筑学、城乡规划、风景园林）,859,11,10003,普通类,海南
2021,清华大学,1,1,1,综合,本科批,自动化类（包含专业自动化、信息管理与信息系统）,844,19,10003,普通类,海南
2021,清华大学,1,1,1,综合,本科批,工科试验班类（包含专业建筑环境与能源应用工程、电气工程及其自动化、电气工程及其自动化（能源互联网国际班）、能源与动力工程（能源与电气）,838,23,10003,普通类,海南
2021,清华大学,1,1,1,综合,本科批,临床医学类（包含专业临床医学（协和）,836,25,10003,普通类,海南
2021,清华大学,1,1,1,综合,本科批,核工程与核技术（仅招收有定向专业志愿的考生；定向生录取分数要求按照学校招生章程执行；生源不足时，可在本科统招批次物理选考专业组调档分数线下20分内择优录取；具体要求详见学校招生章程（定向中核）,823,39,10003,普通类,海南
2021,北京交通大学,0,1,1,综合,本科批,计算机类（包含专业计算机科学与技术、计算机科学与技术（铁路信息技术）、物联网工程、信息安全、保密技术、人工智能）,706,1220,10004,普通类,海南
2021,北京交通大学,0,1,1,综合,本科批,交通运输类（包含专业交通工程、物流工程、电子商务、交通运输（铁道运输）、交通运输（城市轨道交通）、交通运输（智能运输工程）、交通运输（高速铁路客运组织与服务）、交通运输（民航运输）,700,1412,10004,普通类,海南
2021,北京交通大学,0,1,1,综合,本科批,软件工程（三四年级学费1.6万元/年）,698,1490,10004,普通类,海南
2021,北京交通大学,0,1,1,综合,本科批,电子信息类（包含专业通信工程、轨道交通信号与控制、自动化、电子科学与技术、信息工程、智能装备与系统（通信与控制）,697,1527,10004,普通类,海南
2021,北京交通大学,0,1,1,综合,本科批,机械类（包含专业机械工程、车辆工程、测控技术与仪器、能源与动力工程、工业工程（智能制造与智能装备）,697,1527,10004,普通类,海南
2021,北京工业大学,0,1,1,综合,本科批,英语（第一年在通州校区，第二至四年在平乐园校区）,675,2503,10005,普通类,海南
2021,北京工业大学,0,1,1,综合,本科批,社会学类（包含专业社会学、社会工作；第一年在通州校区，第二至四年在平乐园校区）,670,2772,10005,普通类,海南
2021,北京航空航天大学,1,1,1,综合,本科批,工科试验班类（面向全校信息大类、航空航天大类国家一流本科专业建设点等专业，根据个性化培养方案达成度确定（未来空天领军计划）,792,110,10006,普通类,海南
2021,北京航空航天大学,1,1,1,综合,本科批,工科试验班类（电子信息工程、通信工程、电子科学与技术集成电路设计与集成系统、光电信息科学与工程、电磁场与无线技术、交通运输、软件工程、自动化、电气工程及其自动化、机器人工程、信息对抗技术、信息安全、微电子科学与工程、测控技术与仪器、探测制导与控制技术、遥感科学与技术（信息类）,783,144,10006,普通类,海南
2021,北京航空航天大学,1,1,1,综合,本科批,工科试验班类（包含专业智能飞行器技术、飞行器控制与信息工程、智能制造工程、飞行器设计与工程、飞行器动力工程、机器人工程、材料科学与工程、纳米材料与技术、能源与动力工程、工程力学、飞行器环境与生命保障工程、机械工程、材料成型及控制工程、飞行器制造工程、微机电系统工程、工业设计、生物医学工程、车辆工程、交通运输、飞行器适航技术、土木工程、飞行器质量与可靠性、安全工程、探测（航空H航天类）,775,185,10006,普通类,海南
2021,北京航空航天大学,1,1,1,综合,本科批,理科试验班类（包含专业信息管理与信息系统、工业工程、经济统计学、会计学、工商管理、金融学、工程管理、能源经济、数学与应用数学、信息与术、化学、应用化学、化学生物学）,775,185,10006,普通类,海南
2021,北京航空航天大学,1,1,1,综合,本科批,工科试验班类（包含专业航空航天工程、机械工程（国际通用工程学院）,774,190,10006,普通类,海南
2021,北京航空航天大学,1,1,1,综合,本科批,工科试验班类（包含专业生物医学工程；不招色盲、色弱（医工交叉试验班）,772,203,10006,普通类,海南
2021,北京航空航天大学,1,1,1,综合,本科批,理科试验班类（包含专业信息与计算科学、数学与应用数学、应用物理学、工程力学（中法工程师学院）,770,216,10006,普通类,海南
2021,北京航空航天大学,1,1,1,综合,本科批,社会科学试验班（包含专业经济学、行政管理、英语、翻译、德语、法学）,751,380,10006,普通类,海南
2021,北京理工大学,1,1,1,综合,本科批,工科试验班（含全校理工类专业（徐特立英才班）,769,222,10007,普通类,海南
2021,北京理工大学,1,1,1,综合,本科批,工科试验班（包含专业车辆工程、装甲车辆工程、能源与动力工程、机械工程、工业工程、智能制造工（智能制造与智能车辆精英班）,765,254,10007,普通类,海南
2021,北京理工大学,1,1,1,综合,本科批,工科试验班（包含专业飞行器设计与工程、飞行器动力工程、航空航天工程、武器发射工程、探测制导与控制技术、工程力学、武器系统与工程、弹药工程与爆炸技术、特种能源技术与工程、安全工程、机械电子工程、智能无人系统技术（宇航与机电类）,745,442,10007,普通类,海南
2021,北京理工大学,1,1,1,综合,本科批,工科试验班（包含专业电子信息工程、电子科学与技术、通信工程、信息对抗技术、微电子科学与工程（电子信息实验班）,744,458,10007,普通类,海南
2021,北京理工大学,1,1,1,综合,本科批,工科试验班（包含专业人工智能、数据科学与大数据技术、网络空间安全、智能感知工程、密码科学与技术、自动化、电气工程及其自动化、计算机科学与技术、软件工程、光电信息科学与工程、测控技术与仪器（信息科学技术）,744,458,10007,普通类,海南
2021,北京理工大学,1,1,1,综合,本科批,会计学（中外合作办学专业（中外合作办学）（中外合作办学）,693,1669,10007,中外合作办学,海南
2021,北京科技大学,0,1,1,综合,本科批,计算机类（学生进校一年后，可进入计算机科学与技术、信息安全、物联网工程专业学习）,697,1527,10008,普通类,海南
2021,北京科技大学,0,1,1,综合,本科批,自动化类（学生进校一年后，可进入自动化、人工智能、测控技术与仪器专业学习）,696,1567,10008,普通类,海南
2021,北京科技大学,0,1,1,综合,本科批,管理科学与工程类（学生进校一年后，可进入大数据管理与应用、信息管理与信息系统、工程管理专业学习）,689,1824,10008,普通类,海南
2021,北京科技大学,0,1,1,综合,本科批,工商管理类（学生进校一年后，可进入工商管理、会计学、国际经济与贸易、金融工程专业学习）,687,1904,10008,普通类,海南
2021,北京科技大学,0,1,1,综合,本科批,机械类（学生进校一年后，可进入机械工程、机器人工程、车辆工程、物流工程、工业设计专业学习）,684,2047,10008,普通类,海南
2021,北京科技大学,0,1,1,综合,本科批,材料科学与工程（学生进校一年后，可进入材料科学与工程、材料物理、材料化学、材料成型及控制工程、无机非金属材料工程、纳米材料与技术专业学习）,683,2093,10008,普通类,海南
2021,北京化工大学,0,1,1,综合,本科批,计算机类（包含专业电子信息工程、通信工程、人工智能、计算机科学与技术、数据科学与大数据技术）,672,2650,10010,普通类,海南
2021,北京化工大学,0,1,1,综合,本科批,自动化类（分流专业为测控技术与仪器、自动化、机械设计制造及其自动化、过程装备与控制工程、安全工程、机器人工程（高端装备与智能制造）,671,2716,10010,普通类,海南
2021,北京化工大学,0,1,1,综合,本科批,工科试验班（包含专业化学工程与工艺、高分子材料与工程、生物工程、化学（宏德书院）,662,3267,10010,普通类,海南
2021,北京化工大学,0,1,1,综合,本科批,理科试验班（分流专业为电子科学与技术、数学与应用数学、信息与计算科学、金融数学、信息管理与信息系统、物流管理（数学、物理电子与管理）,645,4554,10010,普通类,海南
2021,北京化工大学,0,1,1,综合,本科批,工科试验班（包含专业材料科学与工程、高分子材料与工程、功能材料、化学、应用化学、能源化学（先进材料与绿色化学）,642,4817,10010,普通类,海南
2021,北京化工大学,0,1,1,综合,本科批,工科试验班（包含专业化学工程与工艺、能源化学工程环境工程、生物工程、生物医学工程、制药工程（绿色化工与生物医药）,638,5181,10010,普通类,海南
2021,北京邮电大学,0,1,1,综合,本科批,计算机类（包含专业计算机科学与技术、网络工程、数据科学与大数据技术；2021级学生一、二、三年级教学安排在沙河校区，各专业四年级教学安排地点将根据学校规划安排确定）,743,473,10013,普通类,海南
2021,北京邮电大学,0,1,1,综合,本科批,软件工程（2021级学生一、二、三年级教学安排在沙河校区，各专业四年级教学安排地点将根据学校规划安排确定；后两年学费为16000元/年；本专业部分课程采用英语授课）,730,672,10013,普通类,海南
