年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2019,中国人民大学,1,1,1,理科,本科批A段,金融学类（金融学、金融工程、信用管理、保险学）,847,39,10002,普通类,海南
2019,中国人民大学,1,1,1,理科,本科批A段,理科试验班（统计学、应用统计学、数据科学与大数据技术、经济统计学、计算机科学与技术、信息管理与信息系统、信息安全、软件工程、数学与应用数学、环境科学、环境工程、资源与环境经济学、公共事业管理、物理学、材料物理、化学、应用心理学）,845,41,10002,普通类,海南
2019,中国人民大学,1,1,1,理科,本科批A段,经济学类（经济学、能源经济、国际经济与贸易、国民经济管理）,843,43,10002,普通类,海南
2019,中国人民大学,1,1,1,文科,本科批A段,金融学类（金融学、金融工程、信用管理、保险学）,854,19,10002,普通类,海南
2019,中国人民大学,1,1,1,文科,本科批A段,新闻传播学类（新闻学、广播电视学、广告学、传播学）,852,20,10002,普通类,海南
2019,中国人民大学,1,1,1,文科,本科批A段,法学,847,25,10002,普通类,海南
2019,中国人民大学,1,1,1,文科,本科批A段,经济学类（经济学、能源经济、国际经济与贸易、国民经济管理）,847,25,10002,普通类,海南
2019,清华大学,1,1,1,文科,本科批A段,文科试验班类（经济、金融与管理经济与金融国际班、会计学、信息管理与信息系统）,875,9,10003,普通类,海南
2019,北京交通大学,0,1,1,理科,本科批A段,计算机类（计算机科学与技术、计算机科学与技术（铁路信息技术）、物联网工程、信息安全、保密技术、人工智能）,750,650,10004,普通类,海南
2019,北京交通大学,0,1,1,理科,本科批A段,交通运输类（交通工程、物流工程、电子商务、交通运输（铁道运输）、交通运输（城市轨道交通）、交通运输（智能运输工程）、交通运输（高速铁路客运组织与服务）、交通运输（民航运输））,744,743,10004,普通类,海南
2019,北京交通大学,0,1,1,理科,本科批A段,电子信息类（通信与控制）（通信工程、轨道交通信号与控制、自动化、电子科学与技术、信息工程）,743,761,10004,普通类,海南
2019,北京交通大学,0,1,1,理科,本科批A段,软件工程（英语单科标准分不低于600分；三、四年级学费16000元学年）,739,831,10004,普通类,海南
2019,北京交通大学,0,1,1,理科,本科批A段,建筑类（建筑学、城乡规划）,738,857,10004,普通类,海南
2019,北京交通大学,0,1,1,理科,本科批A段,机械类（机械工程、车辆工程、测控技术与仪器、能源与动力工程、工业工程）,727,1109,10004,普通类,海南
2019,北京交通大学,0,1,1,理科,本科批A段,土木类（土木工程、铁道工程）,719,1315,10004,普通类,海南
2019,北京航空航天大学,1,1,1,理科,本科批A段,理科试验班类（高等理工学院）（机器人工程、人工智能、数学与应用数学、信息与计算科学、应用物理学、工程力学、航空航天工程、机械工程、生物医学工程、材料科学与工程、纳米材料与技术、自动化、电气工程及其自动化、飞行器动力工程、能源与动力工程、飞行器设计与工程、飞行器环境与生命保障工程、材料）,829,69,10006,普通类,海南
2019,北京航空航天大学,1,1,1,理科,本科批A段,理科试验班类（中法工程师学院）（信息与计算科学、数学与应用数学、应用物理学、工程力学）,820,92,10006,普通类,海南
