年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2019,北京大学,1,1,1,理科,本科一批,工商管理类（金融学、经济学（金融）、会计学、市场营销）,696,1,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,化学类（化学、应用化学、材料化学、化学生物学）,695,1,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,电子信息类（电子信息科学与技术、微电子科学与工程、电子信息工程、集成电路设计与集成系统）,693,1,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,经济学类（经济学、金融学、国际经济与贸易、保险学、财政学、资源与环境经济学）,693,1,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,心理学类（心理学、应用心理学）,692,1,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,理科试验班类（包含专业见院校招生章程）,692,1,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,城乡规划,690,1,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,生物科学类（生物科学、生物技术）,689,1,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,数学类（数学与应用数学（数学）、数学与应用数学（概率统计）、数学与应用数学（科学与工程计算）、数学与应用数学（信息科学）、数学与应用数学（金融）、数据科学与大数据技术）,689,1,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,物理学类（物理学、大气科学、核物理（核科学与技术））,689,1,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,法学,688,58,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,地球物理学类（地球物理学、地理信息科学（遥感与地理信息系统）、空间科学与技术）,688,58,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,环境科学与工程类（环境科学、环境工程、环境科学（环境管理））,688,58,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,地质学类（地质学、地球化学）,688,58,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,计算机类（计算机科学与技术、智能科学与技术、数据科学与大数据技术、软件工程）,688,58,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,工科试验班类（理论与应用力学、工程力学（工程结构分析）、能源与环境系统工程、航空航天工程、生物医学工程、材料科学与工程、机器人工程）,688,58,10001,普通类,湖北
2019,北京大学,1,1,1,理科,本科一批,天文学（天体物理、天文高新技术和应用）,688,58,10001,普通类,湖北
2019,北京大学,1,1,1,文科,本科一批,工商管理类（金融学、经济学（金融）、会计学、市场营销）,667,1,10001,普通类,湖北
2019,北京大学,1,1,1,文科,本科一批,法学,658,1,10001,普通类,湖北
2019,北京大学,1,1,1,文科,本科一批,新闻传播学类（新闻学、广播电视学、广告学、编辑出版学）,656,1,10001,普通类,湖北
2019,北京大学,1,1,1,文科,本科一批,文科试验班类（包含专业见院校招生章程）,656,1,10001,普通类,湖北
2019,北京大学,1,1,1,文科,本科一批,国际政治（国政、外交学、国际政经）,654,18,10001,普通类,湖北
2019,北京大学,1,1,1,文科,本科一批,经济学类（经济学、金融学、国际经济与贸易、保险学、财政学资源与环境经济学）,654,18,10001,普通类,湖北
2019,北京大学,1,1,1,文科,本科一批,考古学,653,18,10001,普通类,湖北
2019,北京大学,1,1,1,文科,本科一批,中国语言文学类（汉语言文学汉语言、古典文献学、应用语言学）,653,18,10001,普通类,湖北
2019,北京大学,1,1,1,文科,本科一批,历史学类（历史学（中国史）世界史、外国语言与外国历史）,653,18,10001,普通类,湖北
