年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2017,北京大学,1,1,1,理科,本科一批,经济学类,678,14,10001,普通类,广西
2017,北京大学,1,1,1,理科,本科一批,工商管理类,678,14,10001,普通类,广西
2017,北京大学,1,1,1,理科,本科一批,数学类,677,17,10001,普通类,广西
2017,北京大学,1,1,1,理科,本科一批,电子信息类,673,20,10001,普通类,广西
2017,北京大学,1,1,1,理科,本科一批,物理学类,671,26,10001,普通类,广西
2017,北京大学,1,1,1,理科,本科一批,城乡规划,671,26,10001,普通类,广西
2017,北京大学,1,1,1,理科,本科一批,工科试验班类,670,28,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,经济学类,673,5,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,工商管理类,673,5,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,文科试验班类,670,8,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,考古学,670,8,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,历史学类,669,9,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,国际政治,667,10,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,中国语言文学类,664,12,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,英语,662,13,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,社会学,661,14,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,公共管理类,660,15,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,法学,659,16,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,信息管理与信息系统,658,19,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,哲学类,658,19,10001,普通类,广西
2017,北京大学,1,1,1,文科,本科一批,新闻传播学类,658,19,10001,普通类,广西
2017,中国人民大学,1,1,1,理科,本科一批,金融学类,648,108,10002,普通类,广西
2017,中国人民大学,1,1,1,理科,本科一批,经济学类,644,144,10002,普通类,广西
2017,中国人民大学,1,1,1,理科,本科一批,统计学类,635,253,10002,普通类,广西
2017,中国人民大学,1,1,1,理科,本科一批,国际政治,633,281,10002,普通类,广西
2017,中国人民大学,1,1,1,理科,本科一批,人力资源管理,632,302,10002,普通类,广西
2017,中国人民大学,1,1,1,理科,本科一批,理科试验班（环境理工、环境经管）,630,342,10002,普通类,广西
2017,中国人民大学,1,1,1,理科,本科一批,工商管理类,629,362,10002,普通类,广西
2017,中国人民大学,1,1,1,理科,本科一批,理科试验班（信息与数学）,629,362,10002,普通类,广西
2017,中国人民大学,1,1,1,文科,本科一批,新闻传播学类,647,45,10002,普通类,广西
2017,中国人民大学,1,1,1,文科,本科一批,经济学类,645,54,10002,普通类,广西
2017,中国人民大学,1,1,1,文科,本科一批,农业经济管理类,644,60,10002,普通类,广西
2017,中国人民大学,1,1,1,文科,本科一批,法学,643,67,10002,普通类,广西
2017,中国人民大学,1,1,1,文科,本科一批,人力资源管理,643,67,10002,普通类,广西
2017,中国人民大学,1,1,1,文科,本科一批,金融学类,643,67,10002,普通类,广西
2017,中国人民大学,1,1,1,文科,本科一批,工商管理类,642,73,10002,普通类,广西
2017,中国人民大学,1,1,1,文科,本科一批,国际政治,642,73,10002,普通类,广西
