年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2018,北京大学,1,1,1,理科,本科批,工商管理类,,,10001,普通类,广东
2018,北京大学,1,1,1,理科,本科批,物理学类,,,10001,普通类,广东
2018,北京大学,1,1,1,理科,本科批,理科试验班类,,,10001,普通类,广东
2018,北京大学,1,1,1,理科,本科批,数学类,,,10001,普通类,广东
2018,北京大学,1,1,1,理科,本科批,国际政治（国政、外交学、国际政经）,,,10001,普通类,广东
2018,北京大学,1,1,1,理科,本科批,地球物理学类,,,10001,普通类,广东
2018,北京大学,1,1,1,理科,本科批,经济学类,,,10001,普通类,广东
2018,北京大学,1,1,1,理科,本科批,法学,,,10001,普通类,广东
2018,北京大学,1,1,1,理科,本科批,计算机类,,,10001,普通类,广东
2018,北京大学,1,1,1,理科,本科批,电子信息类,,,10001,普通类,广东
2018,北京大学,1,1,1,理科,本科批,工科试验班类,,,10001,普通类,广东
2018,北京大学,1,1,1,文科,本科批,工商管理类,,,10001,普通类,广东
2018,北京大学,1,1,1,文科,本科批,经济学类,,,10001,普通类,广东
2018,北京大学,1,1,1,文科,本科批,文科试验班类,,,10001,普通类,广东
2018,北京大学,1,1,1,文科,本科批,新闻传播学类,,,10001,普通类,广东
2018,北京大学,1,1,1,文科,本科批,法学,,,10001,普通类,广东
2018,北京大学,1,1,1,文科,本科批,中国语言文学类,,,10001,普通类,广东
2018,北京大学,1,1,1,文科,本科批,英语,,,10001,普通类,广东
2018,北京大学,1,1,1,文科,本科批,社会学类,,,10001,普通类,广东
2018,北京大学,1,1,1,文科,本科批,国际政治（国政、外交学、国际政经）,,,10001,普通类,广东
2018,北京大学,1,1,1,文科,本科批,信息管理与信息系统,,,10001,普通类,广东
2018,北京大学,1,1,1,文科,本科批,公共管理类,,,10001,普通类,广东
2018,北京大学,1,1,1,文科,本科批,人文科学试验班,,,10001,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,金融学类,671,261,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,财政学类,668,335,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,政治学、经济学与哲学（PPE实验班）,666,394,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,法学,664,461,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,工商管理类,662,533,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,经济学类,661,579,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,新闻传播学类,661,579,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,人力资源管理,659,660,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,公共管理类,659,660,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,理科试验班（信息与数学）,658,707,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,国际政治,657,764,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,信息资源管理,657,764,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,统计学类,657,764,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,理科试验班（物理、化学与心理学）,657,764,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,理科试验班（环境理工、环境经管）,656,815,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,西班牙语,655,865,10002,普通类,广东
2018,中国人民大学,1,1,1,理科,本科批,金融学（中外合作办学）,633,2658,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,法学,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,政治学、经济学与哲学（PPE实验班）,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,金融学类,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,经济学类,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,工商管理类,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,人力资源管理,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,财政学类,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,社会学类,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,新闻传播学类,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,英语,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,国际政治,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,公共管理类,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,信息资源管理,,,10002,普通类,广东
2018,中国人民大学,1,1,1,文科,本科批,人文科学试验班,,,10002,普通类,广东
2018,清华大学,1,1,1,理科,本科批,理科试验班类（新雅书院）,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,理科试验班类（经济、金融与管理）,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,计算机类,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,法学（含国际班）,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,理科试验班类（化生）,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,电子信息类,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,工科试验班类（机械、航空与动力）,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,临床医学类（协和）,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,工科试验班类（自动化与工业工程）,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,理科试验班类（数理）,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,建筑类,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,临床医学类（医学实验班）,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,土木类,,,10003,普通类,广东
2018,清华大学,1,1,1,理科,本科批,工科试验班类（环境、化工与新材料）,,,10003,普通类,广东
2018,清华大学,1,1,1,文科,本科批,文科试验班类（经济、金融与管理）,,,10003,普通类,广东
2018,清华大学,1,1,1,文科,本科批,文科试验班类（人文与社会）,,,10003,普通类,广东
2018,北京交通大学,0,1,1,理科,本科批,法学,596,10052,10004,普通类,广东
2018,北京交通大学,0,1,1,理科,本科批,计算机类,594,10656,10004,普通类,广东
2018,北京交通大学,0,1,1,理科,本科批,电子信息类（通信与控制）,592,11276,10004,普通类,广东
2018,北京交通大学,0,1,1,理科,本科批,交通运输类,591,11629,10004,普通类,广东
2018,北京交通大学,0,1,1,理科,本科批,软件工程,591,11629,10004,普通类,广东
2018,北京交通大学,0,1,1,理科,本科批,理科试验班类,589,12294,10004,普通类,广东
2018,北京交通大学,0,1,1,理科,本科批,建筑类,588,12648,10004,普通类,广东
2018,北京交通大学,0,1,1,理科,本科批,电气类,588,12648,10004,普通类,广东
2018,北京交通大学,0,1,1,理科,本科批,经济管理试验班,587,12978,10004,普通类,广东
2018,北京交通大学,0,1,1,理科,本科批,机械类,587,12978,10004,普通类,广东
2018,北京交通大学,0,1,1,理科,本科批,土木类,586,13362,10004,普通类,广东
2018,北京交通大学,0,1,1,文科,本科批,经济管理试验班,608,1827,10004,普通类,广东
2018,北京交通大学,0,1,1,文科,本科批,新闻传播学类,603,2424,10004,普通类,广东
2018,北京交通大学,0,1,1,文科,本科批,外国语言文学类,603,2424,10004,普通类,广东
2018,北京交通大学,0,1,1,文科,本科批,法学,602,2566,10004,普通类,广东
2018,北京工业大学,0,1,1,理科,本科批,数字媒体技术,,,10005,普通类,广东
2018,北京工业大学,0,1,1,理科,本科批,计算机类（物联网工程，中外合作办学）,,,10005,普通类,广东
2018,北京工业大学,0,1,1,理科,本科批,金融学,,,10005,普通类,广东
2018,北京工业大学,0,1,1,理科,本科批,金融学类（金融学，中外合作办学）,,,10005,普通类,广东
2018,北京工业大学,0,1,1,理科,本科批,计算机类（软件工程，中外合作办学）,,,10005,普通类,广东
2018,北京航空航天大学,1,1,1,理科,本科批,理科试验班类（高等理工学院）,656,815,10006,普通类,广东
2018,北京航空航天大学,1,1,1,理科,本科批,工科试验班类（信息类）,651,1099,10006,普通类,广东
2018,北京航空航天大学,1,1,1,理科,本科批,理科试验班（中法工程师学院）,650,1162,10006,普通类,广东
2018,北京航空航天大学,1,1,1,理科,本科批,工科试验班类（国际通用工程学院）,649,1230,10006,普通类,广东
2018,北京航空航天大学,1,1,1,理科,本科批,工科试验班类（医工交叉试验班）,648,1295,10006,普通类,广东
2018,北京航空航天大学,1,1,1,理科,本科批,理科试验班类,647,1357,10006,普通类,广东
2018,北京航空航天大学,1,1,1,理科,本科批,工科试验班类（航空航天类）,647,1357,10006,普通类,广东
2018,北京航空航天大学,1,1,1,文科,本科批,社会科学试验班,613,1364,10006,普通类,广东
2018,北京理工大学,1,1,1,理科,本科批,设计学类（工业设计）,622,4133,10007,普通类,广东
