年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2022,清华大学,1,1,1,物理,本科批,临床医学类,674,72,10003,普通类,河北
2022,清华大学,1,1,1,物理,本科批,理科试验班类（物理基础类）,673,82,10003,普通类,河北
2022,清华大学,1,1,1,历史,本科批,文科试验班类（通用基础类）,665,32,10003,普通类,河北
2022,北京大学,1,1,1,物理,本科批,理科试验班类（物理科目组专业）,676,60,10001,普通类,河北
2022,北京大学,1,1,1,历史,本科批,文科试验班类（历史科目组专业）,656,32,10001,普通类,河北
2022,浙江大学,1,1,1,物理,本科批,工科试验班（竺可桢学院图灵班）,667,173,10335,普通类,河北
2022,浙江大学,1,1,1,物理,本科批,工科试验班,662,257,10335,普通类,河北
2022,浙江大学,1,1,1,物理,本科批,工科试验班（信息）,659,342,10335,普通类,河北
2022,浙江大学,1,1,1,物理,本科批,工科试验班（中外合作办学，ZJUUIUC联合学院）（中外合作办学）,609,6887,10335,中外合作办学,河北
2022,浙江大学,1,1,1,历史,本科批,新闻传播学类,641,126,10335,普通类,河北
2022,浙江大学,1,1,1,历史,本科批,社会科学试验班,640,143,10335,普通类,河北
2022,浙江大学,1,1,1,历史,本科批,人文科学试验班,640,143,10335,普通类,河北
2022,上海交通大学,1,1,1,物理,本科批,电子信息类（IEEE试点班，含双学士学位项目）,672,93,10248,普通类,河北
2022,上海交通大学,1,1,1,物理,本科批,人工智能（卓越人才试点班）,669,137,10248,普通类,河北
2022,上海交通大学,1,1,1,物理,本科批,金融学（含金融学、计算机双学士学位项目）,667,173,10248,普通类,河北
2022,上海交通大学,1,1,1,物理,本科批,经济管理试验班（含双学士学位项目）,663,231,10248,普通类,河北
2022,上海交通大学,1,1,1,物理,本科批,理科试验班类（含致远，吴文俊、李政道班，双学士学位项目）,662,257,10248,普通类,河北
2022,上海交通大学,1,1,1,物理,本科批,工科试验班类（信息类）,660,313,10248,普通类,河北
2022,上海交通大学,1,1,1,物理,本科批,工科试验班类（机电类）,660,313,10248,普通类,河北
2022,上海交通大学,1,1,1,历史,本科批,法学试验班（含双学士学位项目）,651,53,10248,普通类,河北
2022,复旦大学,1,1,1,物理,本科批,数学类（拔尖学生培养基地）,668,151,10246,普通类,河北
2022,复旦大学,1,1,1,物理,本科批,工科试验班（新工科本研贯通）,667,173,10246,普通类,河北
2022,复旦大学,1,1,1,物理,本科批,经济学类（拔尖学生培养基地）,666,183,10246,普通类,河北
2022,复旦大学,1,1,1,物理,本科批,经济管理试验班,665,200,10246,普通类,河北
2022,复旦大学,1,1,1,物理,本科批,技术科学试验班（拔尖学生培养基地）,665,200,10246,普通类,河北
2022,复旦大学,1,1,1,物理,本科批,自然科学试验班（拔尖学生培养基地）,661,281,10246,普通类,河北
2022,复旦大学,1,1,1,历史,本科批,经济学类（拔尖学生培养基地）,648,68,10246,普通类,河北
2022,复旦大学,1,1,1,历史,本科批,法学（卓越法律人才基地）,647,74,10246,普通类,河北
2022,复旦大学,1,1,1,历史,本科批,社会科学试验班（含政治及行政学、国政等专业）,646,83,10246,普通类,河北
2022,复旦大学,1,1,1,历史,本科批,新闻传播学类（卓越新闻人才计划）,645,93,10246,普通类,河北
2022,南京大学,1,1,1,物理,本科批,人工智能,662,257,10284,普通类,河北
2022,南京大学,1,1,1,物理,本科批,计算机科学与技术,659,342,10284,普通类,河北
2022,南京大学,1,1,1,物理,本科批,理科试验班类（匡亚明学院大理科班）,658,366,10284,普通类,河北
