年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2021,北京大学,1,1,1,物理,本科批,理科试验班类（物理组相关专业）,685,64,10001,普通类,河北
2021,北京大学,1,1,1,历史,本科批,文科试验班类（历史组相关专业）,660,30,10001,普通类,河北
2021,中国人民大学,1,1,1,物理,本科批,金融学类,678,153,10002,普通类,河北
2021,中国人民大学,1,1,1,物理,本科批,法学,675,205,10002,普通类,河北
2021,中国人民大学,1,1,1,物理,本科批,经济学类,674,228,10002,普通类,河北
2021,中国人民大学,1,1,1,物理,本科批,财政学类,673,256,10002,普通类,河北
2021,中国人民大学,1,1,1,物理,本科批,新闻传播学类,669,355,10002,普通类,河北
2021,中国人民大学,1,1,1,物理,本科批,社会科学试验班（管理学科类）,668,399,10002,普通类,河北
2021,中国人民大学,1,1,1,物理,本科批,工商管理类,667,431,10002,普通类,河北
2021,中国人民大学,1,1,1,物理,本科批,理科试验班,667,431,10002,普通类,河北
2021,中国人民大学,1,1,1,物理,本科批,人力资源管理,666,468,10002,普通类,河北
2021,中国人民大学,1,1,1,历史,本科批,法学,657,48,10002,普通类,河北
2021,中国人民大学,1,1,1,历史,本科批,金融学类,657,48,10002,普通类,河北
2021,中国人民大学,1,1,1,历史,本科批,人文科学试验班,655,61,10002,普通类,河北
2021,中国人民大学,1,1,1,历史,本科批,经济学类,654,69,10002,普通类,河北
2021,中国人民大学,1,1,1,历史,本科批,新闻传播学类,653,76,10002,普通类,河北
2021,中国人民大学,1,1,1,历史,本科批,财政学类,653,76,10002,普通类,河北
2021,中国人民大学,1,1,1,历史,本科批,社会科学试验班（管理学科类）,652,81,10002,普通类,河北
2021,中国人民大学,1,1,1,历史,本科批,工商管理类,651,83,10002,普通类,河北
2021,中国人民大学,1,1,1,历史,本科批,国际政治,650,93,10002,普通类,河北
2021,中国人民大学,1,1,1,历史,本科批,人力资源管理,650,93,10002,普通类,河北
2021,清华大学,1,1,1,物理,本科批,临床医学类（含医学、化生类等方向）,687,54,10003,普通类,河北
2021,清华大学,1,1,1,物理,本科批,理科试验班类（物理基础类）,686,60,10003,普通类,河北
2021,清华大学,1,1,1,历史,本科批,文科试验班类（通用基础类）,674,24,10003,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,计算机类,635,3527,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,电子信息类（通信与控制）,633,3898,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,软件工程,632,4082,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,交通运输类,629,4660,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,电气工程及其自动化（新能源国际班）,627,5092,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,经济管理试验班,627,5092,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,法学,625,5524,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,电气类,625,5524,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,理科试验班类,624,5761,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,机械类（智能制造与智能装备）,624,5761,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,建筑类,623,6003,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,外国语言文学类,619,7098,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,土木类（智慧建造与智能工程）,618,7376,10004,普通类,河北
2021,北京交通大学,0,1,1,物理,本科批,交通运输（中外合作办学）（中外合作办学）,605,11477,10004,中外合作办学,河北
