年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2017,清华大学,1,1,1,理科,本科一批,工商管理类（信息管理与信息系统方向）,695,8,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,物理学,663,559,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,工程力学（钱学森力学班）,663,559,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,医学实验班,662,614,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,数学与应用数学,661,661,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,工商管理类（会计学方向）,658,805,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,建筑学,657,867,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,计算机科学与技术（计算机科学实验班）,657,867,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,经济与金融（国际班）,657,867,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,数理基础科学,656,917,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,计算机科学与技术,656,917,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,建筑环境与能源应用工程,654,1041,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,环境工程,651,1231,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,材料科学与工程,648,1437,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,工程物理,647,1510,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,工业工程,647,1510,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,电气工程及其自动化,647,1510,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,自动化,646,1576,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,软件工程,646,1576,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,土木工程,646,1576,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,电子信息类,646,1576,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,机械工程（精仪系）,646,1576,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,临床医学,646,1576,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,生物医学工程,645,1637,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,高分子材料与工程,644,1721,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,水利水电工程,643,1810,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,化学,642,1886,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,生物科学,641,1988,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,化学工程与工业生物工程,641,1988,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,航空航天工程,638,2267,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,机械工程（机械系）,637,2353,10003,普通类,北京
2017,清华大学,1,1,1,理科,本科一批,人文科学实验班,609,5546,10003,普通类,北京
2017,清华大学,1,1,1,文科,本科一批,经济与金融（国际班）,624,774,10003,普通类,北京
2017,清华大学,1,1,1,文科,本科一批,新闻学,616,1009,10003,普通类,北京
2017,清华大学,1,1,1,文科,本科一批,工商管理类（会计学方向）,614,1082,10003,普通类,北京
