年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2020,清华大学,1,1,1,理科,本科一批,理科试验班类（新雅书院）（5000元/年；包含专业物理学（等各专业））,709,37,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,临床医学类（医学实验班）（学制八年医）（5000元/年；包含专业临床医学）,709,37,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,理科试验班类（数理）（5000元/年；包含专业数学与应用数学、物理学、数理基础科学、工程物理、工程物理（能源实验班））,707,54,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,计算机类（5000元/年；包含专业计算机科学与技术、软件工程、计算机科学与技术（计算机科学实验班）、计算机科学与技术（智班））,706,65,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,临床医学类（协和）（学制八年医）（5000元/年；包含专业临床医学）,706,65,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,工科试验班类（能源与电气）（5000元/年；包含专业建筑环境与能源应用工程、电气工程及其自动化、电气工程及其自动化（能源互联网国际班）、能源与动力工程）,705,79,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,工科试验班类（能源与电气）（5000元/年；包含专业建筑环境与能源应用工程、电气工程及其自动化、电气工程及其自动化（能源互联网国际班）、能源与动力工程）,705,79,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,工科试验班类（环境、化工与新材料）（5000元/年；包含专业环境工程、环境工程（全球环境国际班）、化学工程与工业生物工程、高分子材料与工程、材料科学与工程）,705,79,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,理科试验班类（经济、金融与管理）（5000元/年；包含专业金融学类、信息管理与信息系统）,705,79,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,自动化类（5000元/年；包含专业自动化、信息管理与信息系统）,705,79,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,自动化类（5000元/年；包含专业自动化、信息管理与信息系统）,705,79,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,工科试验班类（机械、航空与动力）（5000元/年；包含专业机械工程、机械工程（实验班）、测控技术与仪器、能源与动力工程、车辆工程、车辆工程（电子信息方向）、车辆工程（车身方向）、工业工程、航空航天类、工程力学（钱学森力学班））,704,87,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,电子信息类（5000元/年；包含专业电子信息科学与技术、微电子科学与工程、生物医学工程）,704,87,10003,普通类,河南
2020,清华大学,1,1,1,理科,本科一批,建筑类（学制五年）（5000元/年；包含专业建筑学、城乡规划、风景园林）,704,87,10003,普通类,河南
2020,清华大学,1,1,1,文科,本科一批,文科试验班类（经济、金融与管理）（包含专业：经济与金融（国际班））,672,10,10003,普通类,河南
