年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2017,北京大学,1,1,1,理科,本科批,心理学,704,1,10001,普通类,山东
2017,北京大学,1,1,1,理科,本科批,天文学,701,1,10001,普通类,山东
2017,北京大学,1,1,1,理科,本科批,工商管理类,700,1,10001,普通类,山东
2017,北京大学,1,1,1,理科,本科批,生物科学,696,1,10001,普通类,山东
2017,北京大学,1,1,1,理科,本科批,物理学类,692,1,10001,普通类,山东
2017,北京大学,1,1,1,理科,本科批,理科试验班类,692,1,10001,普通类,山东
2017,北京大学,1,1,1,理科,本科批,数学类,692,1,10001,普通类,山东
2017,北京大学,1,1,1,理科,本科批,环境科学与工程类,691,54,10001,普通类,山东
2017,北京大学,1,1,1,理科,本科批,经济学类,691,53,10001,普通类,山东
2017,北京大学,1,1,1,理科,本科批,电子信息类,689,68,10001,普通类,山东
2017,北京大学,1,1,1,理科,本科批,法学,689,66,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,工商管理类,666,1,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,文科试验班类,665,1,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,法学,656,1,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,公共管理类,655,1,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,经济学类,654,1,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,中国语言文学类,652,1,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,国际政治,651,23,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,社会学,651,22,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,哲学类,651,21,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,新闻传播学类,648,25,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,信息管理与信息系统,648,26,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,人文科学试验班,648,27,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,英语,647,30,10001,普通类,山东
2017,北京大学,1,1,1,文科,本科批,历史学类,647,29,10001,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,统计学类,676,321,10002,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,工商管理类,673,423,10002,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,法学,673,428,10002,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,经济学类,672,441,10002,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,政治学、经济学与哲学（PPE实验班）,671,498,10002,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,新闻传播学类,670,543,10002,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,金融学类,668,619,10002,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,理科试验班（信息与数学）,668,650,10002,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,国际政治,667,718,10002,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,理科试验班（环境理工、环境经管）,667,690,10002,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,人文科学试验班,667,719,10002,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,理科试验班（物理、化学与心理学）,667,708,10002,普通类,山东
2017,中国人民大学,1,1,1,理科,本科批,信息资源管理,666,728,10002,普通类,山东
2017,中国人民大学,1,1,1,文科,本科批,法学,644,41,10002,普通类,山东
2017,中国人民大学,1,1,1,文科,本科批,金融学类,643,50,10002,普通类,山东
2017,中国人民大学,1,1,1,文科,本科批,经济学类,641,69,10002,普通类,山东
