年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2017,清华大学,1,1,1,理科,本科一批,理科试验班类（新雅书院）,705,1,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批,理科试验班类（经济、金融与管理）,692,23,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批,计算机类,683,56,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批,工科试验班类（环境、化工与新材料）,682,57,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批,理科试验班类（数理）,681,58,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批,工科试验班类（能源）,680,61,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批,土木类,680,61,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批,理科试验班类（化生）,680,61,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批,工科试验班类（自动化与工业工程）,679,63,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批,建筑类,679,63,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批,电子信息类,678,65,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批,工科试验班类（机械、航空与动力）,678,65,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批B段,车辆工程（定向兵器工业）,668,120,10003,普通类,内蒙古
2017,清华大学,1,1,1,理科,本科一批B段,核工程与核技术（定向中核）,661,203,10003,普通类,内蒙古
2017,清华大学,1,1,1,文科,本科一批,文科试验班类（经济、金融与管理）,627,1,10003,普通类,内蒙古
2017,西安交通大学,1,1,1,理科,本科一批,工科试验班（机类）,642,559,10698,普通类,内蒙古
2017,西安交通大学,1,1,1,理科,本科一批,工科试验班（工科与管理贯通）,639,656,10698,普通类,内蒙古
2017,西安交通大学,1,1,1,理科,本科一批,电气类,639,656,10698,普通类,内蒙古
2017,西安交通大学,1,1,1,理科,本科一批B段,少数民族预科班,572,4708,10698,普通类,内蒙古
2017,西安交通大学,1,1,1,文科,本科一批,法学试验班,583,247,10698,普通类,内蒙古
2017,西安交通大学,1,1,1,文科,本科一批,文科试验班类,579,306,10698,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,能源与动力工程,569,4984,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,机械设计制造及其自动化,566,5281,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,计算机科学与技术,566,5281,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,新能源科学与工程,561,5830,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,车辆工程,558,6176,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,高分子材料与工程,557,6284,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,测控技术与仪器,551,7026,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,工商管理,549,7295,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,土木工程,549,7295,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,工业工程,549,7295,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,材料成型及控制工程,548,7448,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,材料类,546,7715,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,环境工程,545,7827,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,测绘工程,545,7827,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,过程装备与控制工程,543,8103,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,计算机类（中外合作办学）,543,8103,10080,中外合作办学,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,安全工程,531,9828,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,道路桥梁与渡河工程,520,11521,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,交通运输,519,11685,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,理科,本科一批,工程管理,519,11685,10080,普通类,内蒙古
2017,河北工业大学,0,1,1,文科,本科一批,法学,553,943,10080,普通类,内蒙古
2017,南京林业大学,0,0,1,理科,本科一批,风景园林,553,6766,10298,普通类,内蒙古
2017,南京林业大学,0,0,1,理科,本科一批,城乡规划,535,9194,10298,普通类,内蒙古
2017,南京林业大学,0,0,1,理科,本科一批,计算机科学与技术,532,9670,10298,普通类,内蒙古
2017,南京林业大学,0,0,1,理科,本科一批,电气工程及其自动化,530,9994,10298,普通类,内蒙古
2017,南京林业大学,0,0,1,理科,本科一批,信息与计算科学,529,10121,10298,普通类,内蒙古
2017,南京林业大学,0,0,1,理科,本科一批,工商管理类,528,10279,10298,普通类,内蒙古
2017,南京林业大学,0,0,1,理科,本科一批,机械类,520,11521,10298,普通类,内蒙古
