年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2018,清华大学,1,1,1,理科,本科一批,理科试验班类（经济、金融与管理）,696,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批,理科试验班类（新雅书院）,694,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批,土木类,690,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批,理科试验班类（数理）,690,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批,建筑类,689,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批,电子信息类,688,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批,计算机类,688,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批,法学（含国际班）,687,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批,工科试验班类（环境、化工与新材料）,686,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批,工科试验班类（机械、航空与动力）,686,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批,工科试验班类（能源）,686,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批,工科试验班类（自动化与工业工程）,686,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批,理科试验班类（化生）,686,1,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批B段,车辆工程（定向兵器工业）,672,177,10003,普通类,内蒙古
2018,清华大学,1,1,1,理科,本科一批B段,核工程与核技术（定向中核）,668,230,10003,普通类,内蒙古
2018,清华大学,1,1,1,文科,本科一批,文科试验班类（经济、金融与管理）,648,1,10003,普通类,内蒙古
2018,西安交通大学,1,1,1,理科,本科一批,工科试验班（机类）,639,1262,10698,普通类,内蒙古
2018,西安交通大学,1,1,1,理科,本科一批B段,少数民族预科班,610,3297,10698,普通类,内蒙古
2018,西安交通大学,1,1,1,文科,本科一批,文科试验班类,603,291,10698,普通类,内蒙古
2018,河北工业大学,0,1,1,理科,本科一批,能源与动力工程,590,5312,10080,普通类,内蒙古
2018,河北工业大学,0,1,1,理科,本科一批,机械设计制造及其自动化,584,6003,10080,普通类,内蒙古
2018,河北工业大学,0,1,1,理科,本科一批,车辆工程,584,6003,10080,普通类,内蒙古
2018,河北工业大学,0,1,1,理科,本科一批,工业工程,582,6239,10080,普通类,内蒙古
2018,河北工业大学,0,1,1,理科,本科一批,计算机类（中外合作办学）,581,6365,10080,普通类,内蒙古
2018,河北工业大学,0,1,1,理科,本科一批,计算机类,579,6597,10080,普通类,内蒙古
2018,河北工业大学,0,1,1,理科,本科一批,土木工程,577,6833,10080,普通类,内蒙古
2018,河北工业大学,0,1,1,理科,本科一批,新能源科学与工程,576,6967,10080,普通类,内蒙古
2018,河北工业大学,0,1,1,理科,本科一批,道路桥梁与渡河工程,576,6967,10080,普通类,内蒙古
2018,河北工业大学,0,1,1,理科,本科一批,交通运输,576,6967,10080,普通类,内蒙古
