年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2020,清华大学,1,1,1,理科,本科一批,理科试验班类（化学、化学生物学、生物科学、药学、化学工程与工业生物工程、高分子材料与工程）（化生）,704,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,理科试验班类（物理学（等各专业））（新雅书院）,703,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,理科试验班类（社会学、经济学、国际政治、国际政治（国际事务与全球治理）、心理学、英语、英语（世界文学与文化实验班）、日语）（人文与社会）,703,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,理科试验班类（金融学类、信息管理与信息系统）（经济、金融与管理）,703,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,理科试验班类（数学与应用数学、物理学、数理基础科学、工程物理、工程物理（能源实验班））（数理）,700,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,临床医学类（临床医学）（协和）,698,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,法学（含国际班）,696,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,建筑类（建筑学、城乡规划、风景园林）,696,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,电子信息类（电子信息科学与技术、微电子科学与工程、生物医学工程）,696,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,计算机类（计算机科学与技术、软件工程、计算机科学与技术（计算机科学实验班）、计算机科学与技术（智班））,696,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,工科试验班类（建筑环境与能源应用工程、电气工程及其自动化、电气工程及其自动化（能源互联网国际班）、能源与动力工程）（能源与电气）,696,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,工科试验班类（环境工程、环境工程（全球环境国际班）、化学工程与工业生物工程、高分子材料与工程、材料科学与工程）（环境、化工与新材料）,695,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,临床医学类（临床医学）（医学实验班）,695,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,自动化类（自动化、信息管理与信息系统）,695,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,工科试验班类（机械工程、机械工程（实验班）、测控技术与大验班仪器、能源与动力工程、车辆工程、车辆工程（电子信息方向）、车辆工程（车身方向）、工业工程、航空航天类、工程力学（钱学森力学班））（机械、航空与动力）,695,1,10003,普通类,贵州
2020,清华大学,1,1,1,理科,本科一批,"核工程与核技术（定向中核）（定向生录取分数要求按学校招生章程执行,可在统招线下20分内择优录取）",684,112,10003,普通类,贵州
2020,清华大学,1,1,1,文科,本科一批,文科试验班类（经济与金融（国际班））（经济、金融与管理）,682,1,10003,普通类,贵州
2020,清华大学,1,1,1,文科,本科一批,文科试验班类（社会学、经济学、国际政治、国际政治（国际事务与全球治理）、心理学、英语、英语（世界文学与文化实验班）、日语）（人文与社会）,682,1,10003,普通类,贵州
2020,西安交通大学,1,1,1,理科,本科一批,"工科试验班（信息工程、电子科学与技术、微电子科学与工程、物联网工程、计算机科学与技术、自动化、软件工程）（钱学森班之智能技术与自动化Q）（Q为预资格生,详见招生章程.）",660,550,10698,普通类,贵州
2020,西安交通大学,1,1,1,理科,本科一批,工科试验班（电气工程及其自动化、电子科学与技术、微电子科学与工程、信息工程、自动化、软件工程、计算机科学与技术、物联网工程、生物医学工程、测控技术与仪器）（智能电气与信息类）,659,585,10698,普通类,贵州
2020,西安交通大学,1,1,1,理科,本科一批,"工科试验班（能源与动力工程、机械工程、材料科学与工程、工程力学）（越杰计划之智慧能源与智能制造类Q）（Q为预资格生,详见招生章程.）",659,585,10698,普通类,贵州
2020,西安交通大学,1,1,1,理科,本科一批,"工科试验班（机械工程、工业设计、车辆工程、测控技术与仪器）（钱学森班之智能制造Q）（Q为预资格生,详见招生章程.）",659,585,10698,普通类,贵州
