年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2022,北京工业大学,0,1,1,物理,本科批,计算机科学与技术（实验班）,619,5279,10005,普通类,辽宁
2022,北京工业大学,0,1,1,物理,本科批,电子科学与技术（实验班）,619,5279,10005,普通类,辽宁
2022,北京工业大学,0,1,1,物理,本科批,经济统计学,611,6855,10005,普通类,辽宁
2022,北京工业大学,0,1,1,物理,本科批,测控技术与仪器,609,7304,10005,普通类,辽宁
2022,北京工业大学,0,1,1,物理,本科批,土木类（土木工程、给排水科学与工程、建筑环境与能源应用工程）,605,8257,10005,普通类,辽宁
2022,北京工业大学,0,1,1,物理,本科批,英语,603,8737,10005,普通类,辽宁
2022,北京工业大学,0,1,1,物理,本科批,电子信息工程（中外合作办学）（中外合作办学）,588,12651,10005,中外合作办学,辽宁
2022,北京工业大学,0,1,1,物理,本科批,金融学（中外合作办学）（中外合作办学）,582,14371,10005,中外合作办学,辽宁
2022,北京大学,1,1,1,物理,本科批,理科试验班类（物理科目组专业）（数学类）,683,56,10001,普通类,辽宁
2022,北京大学,1,1,1,历史,本科批,文科试验班类（历史科目组专业）（中国语言文学类）,654,34,10001,普通类,辽宁
2022,内蒙古大学,0,1,1,物理,本科批,计算机科学与技术,591,11816,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,物理,本科批,软件工程,582,14371,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,物理,本科批,数学类（数学与应用数学、信息与计算科学、统计学）,580,14997,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,物理,本科批,土木工程,572,17513,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,物理,本科批,生物科学,571,17845,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,物理,本科批,交通运输,566,19472,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,物理,本科批,工程管理,564,20167,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,物理,本科批,物理学类（物理学、应用物理学）,562,20899,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,物理,本科批,应用化学,559,21949,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,物理,本科批,物流管理,557,22662,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,物理,本科批,道路桥梁与渡河工程,556,23017,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,物理,本科批,环境工程,554,23728,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,历史,本科批,纪检监察,580,2502,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,历史,本科批,法学,579,2570,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,历史,本科批,汉语言文学,576,2799,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,历史,本科批,历史学,572,3173,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,历史,本科批,哲学,564,3952,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,历史,本科批,网络与新媒体,564,3952,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,历史,本科批,新闻学,515,10744,10126,普通类,辽宁
2022,内蒙古大学,0,1,1,历史,本科批,旅游管理,469,19524,10126,普通类,辽宁
2022,大连海事大学,0,1,1,物理,本科批,法学,605,8257,10151,普通类,辽宁
2022,大连海事大学,0,1,1,物理,本科批,计算机类（计算机科学与技术、软件工程、数据科学与大数据技术、网络工程、智能科学与技术、物联网工程、人工智能）,605,8257,10151,普通类,辽宁
2022,大连海事大学,0,1,1,物理,本科批,电子信息类（电子信息工程、电子信息科学与技术、通信工程、光电信息科学与工程）,602,8969,10151,普通类,辽宁
2022,大连海事大学,0,1,1,物理,本科批,海事管理,600,9412,10151,普通类,辽宁
2022,大连海事大学,0,1,1,物理,本科批,自动化类（自动化、电气工程及其自动化、测控技术与仪器）,599,9671,10151,普通类,辽宁
2022,大连海事大学,0,1,1,物理,本科批,管理科学与工程类（信息管理与信息系统、大数据管理与应用）,596,10465,10151,普通类,辽宁
2022,大连海事大学,0,1,1,物理,本科批,经济学类（经济学、国际经济与贸易）,594,11008,10151,普通类,辽宁
2022,大连海事大学,0,1,1,物理,本科批,交通运输类（交通运输、交通管理、物流工程、材料科学与工程、土木工程、交通工程）,593,11272,10151,普通类,辽宁
2022,大连海事大学,0,1,1,物理,本科批,英语,592,11542,10151,普通类,辽宁
