年份,学校,_985,_211,双一流,科类,批次,专业,最低分,最低分排名,全国统一招生代码,招生类型,生源地
2020,北京大学,1,1,1,理科,本科批,工商管理类,702,18,10001,普通类,辽宁
2020,北京大学,1,1,1,理科,本科批,理科试验班类,700,25,10001,普通类,辽宁
2020,北京大学,1,1,1,理科,本科批,数学类,699,31,10001,普通类,辽宁
2020,北京大学,1,1,1,理科,本科批,生物科学类,697,47,10001,普通类,辽宁
2020,北京大学,1,1,1,理科,本科批,化学类,696,55,10001,普通类,辽宁
2020,北京大学,1,1,1,理科,本科批,电子信息类,695,62,10001,普通类,辽宁
2020,北京大学,1,1,1,理科,本科批,经济学类,694,69,10001,普通类,辽宁
2020,北京大学,1,1,1,理科,本科批,物理学类,693,81,10001,普通类,辽宁
2020,北京大学,1,1,1,理科,本科批,计算机类,693,81,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,文科试验班类,673,15,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,工商管理类,672,15,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,新闻传播学类,671,15,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,法学,670,15,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,中国语言文学类,670,15,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,经济学类,670,15,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,人文科学试验班,670,15,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,国际政治,669,18,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,哲学类,669,18,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,信息管理与信息系统,668,22,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,英语,668,22,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,公共管理类,668,22,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,社会学类,667,23,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,城乡规划,666,26,10001,普通类,辽宁
2020,北京大学,1,1,1,文科,本科批,历史学类,666,26,10001,普通类,辽宁
2020,中国人民大学,1,1,1,理科,本科批,金融学类,687,166,10002,普通类,辽宁
2020,中国人民大学,1,1,1,理科,本科批,新闻传播学类,685,198,10002,普通类,辽宁
2020,中国人民大学,1,1,1,理科,本科批,法学,682,263,10002,普通类,辽宁
2020,中国人民大学,1,1,1,理科,本科批,经济学类,682,263,10002,普通类,辽宁
2020,中国人民大学,1,1,1,理科,本科批,工商管理类,680,316,10002,普通类,辽宁
2020,中国人民大学,1,1,1,理科,本科批,理科试验班,678,383,10002,普通类,辽宁
2020,中国人民大学,1,1,1,文科,本科批,法学,662,48,10002,普通类,辽宁
2020,中国人民大学,1,1,1,文科,本科批,经济学类,662,48,10002,普通类,辽宁
2020,中国人民大学,1,1,1,文科,本科批,金融学类,661,53,10002,普通类,辽宁
2020,中国人民大学,1,1,1,文科,本科批,国际政治,660,61,10002,普通类,辽宁
2020,中国人民大学,1,1,1,文科,本科批,社会学类,660,61,10002,普通类,辽宁
